3946,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-12-05 00:00:00,1
2019-12-05 00:02:00,7
2019-12-05 00:03:00,9
2019-12-05 00:04:00,3
2019-12-05 00:06:00,2
2019-12-05 00:07:00,1
2019-12-05 00:11:00,1
2019-12-05 00:12:00,7
2019-12-05 00:13:00,8
2019-12-05 00:14:00,3
2019-12-05 00:16:00,2
2019-12-05 00:22:00,7
2019-12-05 00:23:00,8
2019-12-05 00:24:00,3
2019-12-05 00:26:00,2
2019-12-05 00:28:00,1
2019-12-05 00:32:00,7
2019-12-05 00:33:00,8
2019-12-05 00:34:00,5
2019-12-05 00:36:00,2
2019-12-05 00:41:00,5
2019-12-05 00:42:00,7
2019-12-05 00:43:00,8
2019-12-05 00:44:00,3
2019-12-05 00:45:00,2
2019-12-05 00:46:00,4
2019-12-05 00:52:00,7
2019-12-05 00:53:00,8
2019-12-05 00:54:00,3
2019-12-05 00:56:00,2
2019-12-05 01:02:00,7
2019-12-05 01:03:00,8
2019-12-05 01:04:00,3
2019-12-05 01:06:00,2
2019-12-05 01:10:00,1
2019-12-05 01:12:00,7
2019-12-05 01:13:00,8
2019-12-05 01:14:00,3
2019-12-05 01:16:00,2
2019-12-05 01:22:00,7
2019-12-05 01:23:00,8
2019-12-05 01:24:00,3
2019-12-05 01:26:00,2
2019-12-05 01:32:00,7
2019-12-05 01:33:00,8
2019-12-05 01:34:00,5
2019-12-05 01:35:00,1
2019-12-05 01:36:00,2
2019-12-05 01:41:00,5
2019-12-05 01:42:00,7
2019-12-05 01:43:00,8
2019-12-05 01:44:00,3
2019-12-05 01:45:00,4
2019-12-05 01:46:00,2
2019-12-05 01:52:00,7
2019-12-05 01:53:00,8
2019-12-05 01:54:00,3
2019-12-05 01:56:00,6
2019-12-05 02:00:00,1
2019-12-05 02:02:00,7
2019-12-05 02:03:00,8
2019-12-05 02:04:00,7
2019-12-05 02:06:00,2
2019-12-05 02:12:00,7
2019-12-05 02:13:00,8
2019-12-05 02:14:00,3
2019-12-05 02:16:00,2
2019-12-05 02:22:00,7
2019-12-05 02:23:00,8
2019-12-05 02:24:00,3
2019-12-05 02:26:00,2
2019-12-05 02:32:00,7
2019-12-05 02:33:00,8
2019-12-05 02:34:00,5
2019-12-05 02:36:00,2
2019-12-05 02:41:00,5
2019-12-05 02:42:00,7
2019-12-05 02:43:00,8
2019-12-05 02:44:00,3
2019-12-05 02:45:00,4
2019-12-05 02:46:00,2
2019-12-05 02:52:00,7
2019-12-05 02:53:00,8
2019-12-05 02:54:00,3
2019-12-05 02:55:00,1
2019-12-05 02:56:00,22
2019-12-05 03:02:00,7
2019-12-05 03:03:00,8
2019-12-05 03:04:00,3
2019-12-05 03:06:00,2
2019-12-05 03:12:00,7
2019-12-05 03:13:00,8
2019-12-05 03:14:00,3
2019-12-05 03:16:00,2
2019-12-05 03:22:00,7
2019-12-05 03:23:00,12
2019-12-05 03:24:00,3
2019-12-05 03:26:00,6
2019-12-05 03:31:00,1
2019-12-05 03:32:00,7
2019-12-05 03:33:00,12
2019-12-05 03:34:00,5
2019-12-05 03:35:00,4
2019-12-05 03:36:00,10
2019-12-05 03:37:00,4
2019-12-05 03:40:00,7
2019-12-05 03:41:00,9
2019-12-05 03:42:00,15
2019-12-05 03:43:00,12
2019-12-05 03:44:00,11
2019-12-05 03:45:00,8
2019-12-05 03:46:00,10
2019-12-05 03:47:00,4
2019-12-05 03:48:00,8
2019-12-05 03:49:00,4
2019-12-05 03:50:00,4
2019-12-05 03:51:00,8
2019-12-05 03:52:00,7
2019-12-05 03:53:00,12
2019-12-05 03:54:00,11
2019-12-05 03:55:00,4
2019-12-05 03:56:00,6
2019-12-05 03:57:00,8
2019-12-05 03:58:00,4
2019-12-05 03:59:00,4
2019-12-05 04:00:00,4
2019-12-05 04:01:00,4
2019-12-05 04:02:00,11
2019-12-05 04:03:00,16
2019-12-05 04:04:00,7
2019-12-05 04:06:00,2
2019-12-05 04:08:00,4
2019-12-05 04:12:00,11
2019-12-05 04:13:00,12
2019-12-05 04:14:00,11
2019-12-05 04:15:00,4
2019-12-05 04:16:00,6
2019-12-05 04:17:00,4
2019-12-05 04:19:00,4
2019-12-05 04:20:00,4
2019-12-05 04:21:00,4
2019-12-05 04:22:00,15
2019-12-05 04:23:00,8
2019-12-05 04:24:00,7
