828,select * from dbo.fDocColumns(&&&)
2019-12-05 00:02:00,5
2019-12-05 00:03:00,14
2019-12-05 00:04:00,9
2019-12-05 00:05:00,8
2019-12-05 00:06:00,2
2019-12-05 00:19:00,4
2019-12-05 00:20:00,7
2019-12-05 00:21:00,2
2019-12-05 00:23:00,2
2019-12-05 00:26:00,2
2019-12-05 00:38:00,3
2019-12-05 00:49:00,1
2019-12-05 00:50:00,2
2019-12-05 00:52:00,2
2019-12-05 00:53:00,15
2019-12-05 00:54:00,9
2019-12-05 00:55:00,2
2019-12-05 00:56:00,1
2019-12-05 01:08:00,17
2019-12-05 01:09:00,13
2019-12-05 01:10:00,15
2019-12-05 01:11:00,1
2019-12-05 01:13:00,3
2019-12-05 01:23:00,3
2019-12-05 01:24:00,4
2019-12-05 01:30:00,1
2019-12-05 02:52:00,2
2019-12-05 03:04:00,2
2019-12-05 03:14:00,2
2019-12-05 03:34:00,2
2019-12-05 04:27:00,2
2019-12-05 04:31:00,1
2019-12-05 04:38:00,2
2019-12-05 05:21:00,2
2019-12-05 06:07:00,2
2019-12-05 06:20:00,4
2019-12-05 06:40:00,1
2019-12-05 06:49:00,2
2019-12-05 06:53:00,2
2019-12-05 06:56:00,3
2019-12-05 06:59:00,2
2019-12-05 07:00:00,3
2019-12-05 07:03:00,1
2019-12-05 07:18:00,2
2019-12-05 07:22:00,1
2019-12-05 07:28:00,1
2019-12-05 07:29:00,3
2019-12-05 08:38:00,3
2019-12-05 08:49:00,2
2019-12-05 08:59:00,2
2019-12-05 09:09:00,1
2019-12-05 09:50:00,2
2019-12-05 09:59:00,2
2019-12-05 10:51:00,1
2019-12-05 11:01:00,2
2019-12-05 11:23:00,1
2019-12-05 11:50:00,2
2019-12-05 12:04:00,2
2019-12-05 12:13:00,2
2019-12-05 12:32:00,33
2019-12-05 12:33:00,61
2019-12-05 12:34:00,65
2019-12-05 12:35:00,3
2019-12-05 12:41:00,12
2019-12-05 12:42:00,44
2019-12-05 12:43:00,41
2019-12-05 12:44:00,15
2019-12-05 13:04:00,4
2019-12-05 13:08:00,2
2019-12-05 13:22:00,53
2019-12-05 13:23:00,50
2019-12-05 13:24:00,18
2019-12-05 13:26:00,1
2019-12-05 13:27:00,2
2019-12-05 13:28:00,2
2019-12-05 13:29:00,3
2019-12-05 13:30:00,55
2019-12-05 13:31:00,43
2019-12-05 13:32:00,42
2019-12-05 13:33:00,4
2019-12-05 13:35:00,1
2019-12-05 13:37:00,2
2019-12-05 13:58:00,4
2019-12-05 14:17:00,1
2019-12-05 14:18:00,1
2019-12-05 14:19:00,2
2019-12-05 14:23:00,1
2019-12-05 14:42:00,6
2019-12-05 15:04:00,1
2019-12-05 15:47:00,2
2019-12-05 16:23:00,3
2019-12-05 16:44:00,2
2019-12-05 17:07:00,2
2019-12-05 17:13:00,2
2019-12-05 17:54:00,1
2019-12-05 18:29:00,2
2019-12-05 19:19:00,1
2019-12-05 19:20:00,2
2019-12-05 19:28:00,2
2019-12-05 20:03:00,2
2019-12-05 20:09:00,1
2019-12-05 20:11:00,2
2019-12-05 20:12:00,1
2019-12-05 20:13:00,2
2019-12-05 20:54:00,4
2019-12-05 21:31:00,2
2019-12-05 21:32:00,1
2019-12-05 21:38:00,2
2019-12-05 22:11:00,1
2019-12-05 22:58:00,2
2019-12-05 23:02:00,1
2019-12-05 23:28:00,3
2019-12-05 23:35:00,2
