45463,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-12-05 01:48:00,1
2019-12-05 02:19:00,42
2019-12-05 02:20:00,34
2019-12-05 02:21:00,53
2019-12-05 02:22:00,50
2019-12-05 02:23:00,52
2019-12-05 02:24:00,47
2019-12-05 02:25:00,21
2019-12-05 02:26:00,21
2019-12-05 02:27:00,46
2019-12-05 02:28:00,44
2019-12-05 02:29:00,54
2019-12-05 02:30:00,52
2019-12-05 02:31:00,49
2019-12-05 02:32:00,48
2019-12-05 02:33:00,52
2019-12-05 02:34:00,49
2019-12-05 02:35:00,47
2019-12-05 02:36:00,53
2019-12-05 02:37:00,51
2019-12-05 02:38:00,52
2019-12-05 02:39:00,50
2019-12-05 02:40:00,51
2019-12-05 02:41:00,45
2019-12-05 02:42:00,53
2019-12-05 02:43:00,46
2019-12-05 02:44:00,48
2019-12-05 02:45:00,52
2019-12-05 02:46:00,49
2019-12-05 02:47:00,46
2019-12-05 02:48:00,51
2019-12-05 02:49:00,44
2019-12-05 02:50:00,49
2019-12-05 02:51:00,47
2019-12-05 02:52:00,44
2019-12-05 02:53:00,51
2019-12-05 02:54:00,48
2019-12-05 02:55:00,30
2019-12-05 02:56:00,38
2019-12-05 02:57:00,53
2019-12-05 02:58:00,59
2019-12-05 02:59:00,68
2019-12-05 03:00:00,67
2019-12-05 03:01:00,64
2019-12-05 03:02:00,69
2019-12-05 03:03:00,70
2019-12-05 03:04:00,70
2019-12-05 03:05:00,68
2019-12-05 03:06:00,64
2019-12-05 03:07:00,76
2019-12-05 03:08:00,73
2019-12-05 03:09:00,75
2019-12-05 03:10:00,71
2019-12-05 03:11:00,66
2019-12-05 03:12:00,70
2019-12-05 03:13:00,70
2019-12-05 03:14:00,72
2019-12-05 03:15:00,75
2019-12-05 03:16:00,66
2019-12-05 03:17:00,55
2019-12-05 03:18:00,65
2019-12-05 03:19:00,67
2019-12-05 03:20:00,68
2019-12-05 03:21:00,69
2019-12-05 03:22:00,70
2019-12-05 03:23:00,75
2019-12-05 03:24:00,33
2019-12-05 03:25:00,69
2019-12-05 03:26:00,72
2019-12-05 03:27:00,72
2019-12-05 03:28:00,73
2019-12-05 03:29:00,68
2019-12-05 03:30:00,75
2019-12-05 03:31:00,69
2019-12-05 03:32:00,73
2019-12-05 03:33:00,73
2019-12-05 03:34:00,73
2019-12-05 03:35:00,71
2019-12-05 03:36:00,74
2019-12-05 03:37:00,75
2019-12-05 03:38:00,75
2019-12-05 03:39:00,71
2019-12-05 03:40:00,75
2019-12-05 03:41:00,73
2019-12-05 03:42:00,75
2019-12-05 03:43:00,72
2019-12-05 03:44:00,74
2019-12-05 03:45:00,76
2019-12-05 03:46:00,78
2019-12-05 03:47:00,79
2019-12-05 03:48:00,76
2019-12-05 03:49:00,79
2019-12-05 03:50:00,79
2019-12-05 03:51:00,73
2019-12-05 03:52:00,73
2019-12-05 03:53:00,78
2019-12-05 03:54:00,76
2019-12-05 03:55:00,70
2019-12-05 03:56:00,74
2019-12-05 03:57:00,74
2019-12-05 03:58:00,72
2019-12-05 03:59:00,76
2019-12-05 04:00:00,75
2019-12-05 04:01:00,74
2019-12-05 04:02:00,78
2019-12-05 04:03:00,73
2019-12-05 04:04:00,75
2019-12-05 04:05:00,74
2019-12-05 04:06:00,73
2019-12-05 04:07:00,74
2019-12-05 04:08:00,74
2019-12-05 04:09:00,75
2019-12-05 04:10:00,74
2019-12-05 04:11:00,73
2019-12-05 04:12:00,74
2019-12-05 04:13:00,73
2019-12-05 04:14:00,58
2019-12-05 04:15:00,73
2019-12-05 04:16:00,72
2019-12-05 04:17:00,76
2019-12-05 04:18:00,74
2019-12-05 04:19:00,70
2019-12-05 04:20:00,74
2019-12-05 04:21:00,69
2019-12-05 04:22:00,72
2019-12-05 04:23:00,73
2019-12-05 04:24:00,77
2019-12-05 04:25:00,72
2019-12-05 04:26:00,74
2019-12-05 04:27:00,73
2019-12-05 04:28:00,74
2019-12-05 04:29:00,76
2019-12-05 04:30:00,74
2019-12-05 04:31:00,71
2019-12-05 04:32:00,74
2019-12-05 04:33:00,75
2019-12-05 04:34:00,71
2019-12-05 04:35:00,75
2019-12-05 04:36:00,73
2019-12-05 04:37:00,72
2019-12-05 04:38:00,76
2019-12-05 04:39:00,70
2019-12-05 04:40:00,70
2019-12-05 04:41:00,70
2019-12-05 04:42:00,66
2019-12-05 04:43:00,71
2019-12-05 04:44:00,69
2019-12-05 04:45:00,71
2019-12-05 04:46:00,73
2019-12-05 04:47:00,66
2019-12-05 04:48:00,67
2019-12-05 04:49:00,66
2019-12-05 04:50:00,68
2019-12-05 04:51:00,68
2019-12-05 04:52:00,66
2019-12-05 04:53:00,67
2019-12-05 04:54:00,68
2019-12-05 04:55:00,68
2019-12-05 04:56:00,70
2019-12-05 04:57:00,68
2019-12-05 04:58:00,74
2019-12-05 04:59:00,68
2019-12-05 05:00:00,69
2019-12-05 05:01:00,71
2019-12-05 05:02:00,70
2019-12-05 05:03:00,69
2019-12-05 05:04:00,64
2019-12-05 05:05:00,67
2019-12-05 05:06:00,65
2019-12-05 05:07:00,69
2019-12-05 05:08:00,71
2019-12-05 05:09:00,72
2019-12-05 05:10:00,70
2019-12-05 05:11:00,68
2019-12-05 05:12:00,69
2019-12-05 05:13:00,68
2019-12-05 05:14:00,69
2019-12-05 05:15:00,68
2019-12-05 05:16:00,69
2019-12-05 05:17:00,71
2019-12-05 05:18:00,66
2019-12-05 05:19:00,74
2019-12-05 05:20:00,47
2019-12-05 05:21:00,58
2019-12-05 05:22:00,61
2019-12-05 05:23:00,71
2019-12-05 05:24:00,72
2019-12-05 05:25:00,69
2019-12-05 05:26:00,68
2019-12-05 05:27:00,57
2019-12-05 05:28:00,28
2019-12-05 05:29:00,36
2019-12-05 05:30:00,69
2019-12-05 05:31:00,73
2019-12-05 05:32:00,68
2019-12-05 05:33:00,18
2019-12-05 05:34:00,66
2019-12-05 05:35:00,69
2019-12-05 05:36:00,67
2019-12-05 05:37:00,71
2019-12-05 05:38:00,70
2019-12-05 05:39:00,66
2019-12-05 05:40:00,69
2019-12-05 05:41:00,71
2019-12-05 05:42:00,67
2019-12-05 05:43:00,72
2019-12-05 05:44:00,69
2019-12-05 05:45:00,74
2019-12-05 05:46:00,72
2019-12-05 05:47:00,73
2019-12-05 05:48:00,72
2019-12-05 05:49:00,67
2019-12-05 05:50:00,70
2019-12-05 05:51:00,71
2019-12-05 05:52:00,65
2019-12-05 05:53:00,69
2019-12-05 05:54:00,70
2019-12-05 05:55:00,72
2019-12-05 05:56:00,70
2019-12-05 05:57:00,44
2019-12-05 05:58:00,33
2019-12-05 05:59:00,30
2019-12-05 06:00:00,63
2019-12-05 06:01:00,31
2019-12-05 06:02:00,72
2019-12-05 06:03:00,68
2019-12-05 06:04:00,69
2019-12-05 06:05:00,68
2019-12-05 06:06:00,67
2019-12-05 06:07:00,59
2019-12-05 06:08:00,72
2019-12-05 06:09:00,72
2019-12-05 06:10:00,68
2019-12-05 06:11:00,70
2019-12-05 06:12:00,69
2019-12-05 06:13:00,71
2019-12-05 06:14:00,71
2019-12-05 06:15:00,73
2019-12-05 06:16:00,70
2019-12-05 06:17:00,70
2019-12-05 06:18:00,70
2019-12-05 06:19:00,69
2019-12-05 06:20:00,71
2019-12-05 06:21:00,71
2019-12-05 06:22:00,67
2019-12-05 06:23:00,67
2019-12-05 06:24:00,66
2019-12-05 06:25:00,73
2019-12-05 06:26:00,68
2019-12-05 06:27:00,72
2019-12-05 06:28:00,76
2019-12-05 06:29:00,70
2019-12-05 06:30:00,25
2019-12-05 06:31:00,14
2019-12-05 06:32:00,15
2019-12-05 06:33:00,11
2019-12-05 06:34:00,11
2019-12-05 06:35:00,9
2019-12-05 06:36:00,9
2019-12-05 06:37:00,10
2019-12-05 06:38:00,12
2019-12-05 06:39:00,10
2019-12-05 06:40:00,9
2019-12-05 06:41:00,8
2019-12-05 06:42:00,15
2019-12-05 06:43:00,15
2019-12-05 06:44:00,71
2019-12-05 06:45:00,71
2019-12-05 06:46:00,3
2019-12-05 08:40:00,15
2019-12-05 08:41:00,68
2019-12-05 08:42:00,70
