31,select * from SpecLine where specObjId=#
2019-12-05 01:42:00,1
2019-12-05 08:11:00,1
2019-12-05 08:18:00,1
2019-12-05 10:20:00,1
2019-12-05 12:32:00,1
2019-12-05 13:21:00,1
2019-12-05 14:07:00,2
2019-12-05 14:08:00,1
2019-12-05 14:09:00,1
2019-12-05 14:10:00,2
2019-12-05 15:19:00,1
2019-12-05 15:21:00,1
2019-12-05 16:19:00,1
2019-12-05 18:09:00,2
2019-12-05 18:24:00,2
2019-12-05 18:25:00,2
2019-12-05 19:55:00,1
2019-12-05 21:22:00,1
2019-12-05 21:23:00,1
2019-12-05 21:24:00,1
2019-12-05 21:30:00,1
2019-12-05 21:31:00,1
2019-12-05 21:32:00,1
2019-12-05 21:37:00,1
2019-12-05 23:09:00,1
2019-12-05 23:54:00,1
