167,select * from Field where fieldId=#
2019-12-05 00:00:00,1
2019-12-05 01:24:00,1
2019-12-05 01:39:00,1
2019-12-05 01:57:00,1
2019-12-05 02:02:00,1
2019-12-05 02:06:00,1
2019-12-05 02:34:00,1
2019-12-05 02:35:00,1
2019-12-05 02:37:00,1
2019-12-05 02:40:00,1
2019-12-05 02:42:00,1
2019-12-05 02:47:00,1
2019-12-05 02:58:00,1
2019-12-05 03:02:00,1
2019-12-05 03:26:00,1
2019-12-05 04:18:00,1
2019-12-05 05:10:00,1
2019-12-05 05:12:00,1
2019-12-05 05:40:00,1
2019-12-05 06:41:00,1
2019-12-05 06:44:00,1
2019-12-05 06:50:00,1
2019-12-05 06:58:00,1
2019-12-05 07:10:00,2
2019-12-05 07:15:00,1
2019-12-05 07:19:00,1
2019-12-05 07:38:00,1
2019-12-05 07:49:00,1
2019-12-05 08:10:00,1
2019-12-05 08:17:00,1
2019-12-05 08:27:00,1
2019-12-05 08:42:00,1
2019-12-05 08:54:00,1
2019-12-05 09:05:00,1
2019-12-05 09:07:00,1
2019-12-05 09:12:00,1
2019-12-05 09:31:00,1
2019-12-05 10:02:00,1
2019-12-05 10:03:00,1
2019-12-05 10:07:00,1
2019-12-05 10:08:00,1
2019-12-05 10:11:00,1
2019-12-05 10:12:00,1
2019-12-05 10:20:00,1
2019-12-05 10:35:00,1
2019-12-05 10:39:00,1
2019-12-05 10:41:00,1
2019-12-05 10:53:00,1
2019-12-05 10:54:00,1
2019-12-05 11:01:00,2
2019-12-05 11:03:00,1
2019-12-05 11:07:00,2
2019-12-05 11:08:00,1
2019-12-05 11:14:00,1
2019-12-05 11:26:00,1
2019-12-05 11:34:00,1
2019-12-05 12:03:00,1
2019-12-05 12:24:00,1
2019-12-05 13:21:00,1
2019-12-05 13:46:00,1
2019-12-05 13:59:00,1
2019-12-05 14:01:00,1
2019-12-05 14:07:00,1
2019-12-05 14:08:00,1
2019-12-05 14:09:00,4
2019-12-05 14:10:00,1
2019-12-05 14:11:00,1
2019-12-05 14:17:00,1
2019-12-05 14:19:00,1
2019-12-05 14:20:00,1
2019-12-05 14:23:00,1
2019-12-05 14:28:00,1
2019-12-05 14:37:00,1
2019-12-05 14:44:00,1
2019-12-05 14:48:00,1
2019-12-05 16:28:00,1
2019-12-05 16:44:00,1
2019-12-05 17:01:00,1
2019-12-05 17:12:00,1
2019-12-05 17:14:00,6
2019-12-05 17:15:00,18
2019-12-05 17:19:00,1
2019-12-05 17:38:00,1
2019-12-05 17:39:00,1
2019-12-05 17:50:00,1
2019-12-05 18:05:00,1
2019-12-05 18:24:00,1
2019-12-05 18:36:00,1
2019-12-05 18:38:00,2
2019-12-05 19:21:00,2
2019-12-05 19:43:00,1
2019-12-05 19:55:00,2
2019-12-05 20:03:00,1
2019-12-05 20:42:00,1
2019-12-05 20:43:00,1
2019-12-05 21:01:00,1
2019-12-05 21:07:00,1
2019-12-05 21:21:00,2
2019-12-05 21:22:00,1
2019-12-05 21:23:00,2
2019-12-05 21:29:00,3
2019-12-05 21:30:00,1
2019-12-05 21:31:00,1
2019-12-05 21:32:00,1
2019-12-05 21:38:00,2
2019-12-05 21:39:00,2
2019-12-05 21:52:00,1
2019-12-05 22:02:00,1
2019-12-05 22:08:00,1
2019-12-05 22:13:00,1
2019-12-05 22:19:00,1
2019-12-05 22:39:00,1
2019-12-05 22:52:00,2
2019-12-05 22:53:00,5
2019-12-05 22:54:00,4
2019-12-05 22:55:00,1
2019-12-05 23:09:00,1
2019-12-05 23:12:00,1
2019-12-05 23:17:00,1
2019-12-05 23:29:00,1
2019-12-05 23:49:00,1
2019-12-05 23:57:00,1
