2,"SELECT   gal.objID,s.img into mydb.Mag1#_#img FROM Galaxy as gal   JOIN SpecObj as s ON s.bestObjID=gal.objID and s.specObjID=gal.specObjID   JOIN PhotoZ as z ON z.objID=gal.objID WHERE   gal.ra BETWEEN # and #   AND gal.dec BETWEEN # and #   AND gal.petroRad_u># and gal.petroRad_g># and gal.petroRad_r># and gal.petroRad_i># and gal.petroRad_z># and gal.petroRadErr_g>#   AND gal.petroMag_g BETWEEN # and #   AND s.z<=#   AND (s.sourceType=&&& OR s.sourceType=&&&) ORDER BY   gal.objID"
2019-12-05 04:00:00,2
