115,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-08-15 01:45:00,1
2019-08-15 06:24:00,1
2019-08-15 06:26:00,1
2019-08-15 12:12:00,1
2019-08-15 16:59:00,1
2019-08-15 17:00:00,2
2019-08-15 17:01:00,1
2019-08-15 17:02:00,1
2019-08-15 17:03:00,1
2019-08-15 17:07:00,2
2019-08-15 17:08:00,1
2019-08-15 17:09:00,2
2019-08-15 17:10:00,1
2019-08-15 17:24:00,1
2019-08-15 17:31:00,2
2019-08-15 17:32:00,3
2019-08-15 17:33:00,2
2019-08-15 17:36:00,1
2019-08-15 17:37:00,1
2019-08-15 17:39:00,3
2019-08-15 17:40:00,1
2019-08-15 17:41:00,2
2019-08-15 18:27:00,1
2019-08-15 18:28:00,1
2019-08-15 18:36:00,2
2019-08-15 18:40:00,2
2019-08-15 18:41:00,2
2019-08-15 18:42:00,2
2019-08-15 18:43:00,1
2019-08-15 18:44:00,1
2019-08-15 18:54:00,1
2019-08-15 18:56:00,2
2019-08-15 19:00:00,2
2019-08-15 19:01:00,1
2019-08-15 19:04:00,1
2019-08-15 19:05:00,2
2019-08-15 19:13:00,1
2019-08-15 19:14:00,1
2019-08-15 19:15:00,2
2019-08-15 19:27:00,1
2019-08-15 19:31:00,2
2019-08-15 19:32:00,1
2019-08-15 19:35:00,3
2019-08-15 19:41:00,2
2019-08-15 19:42:00,1
2019-08-15 19:44:00,2
2019-08-15 19:49:00,1
2019-08-15 19:50:00,1
2019-08-15 19:54:00,1
2019-08-15 19:55:00,1
2019-08-15 19:58:00,2
2019-08-15 20:02:00,1
2019-08-15 20:03:00,1
2019-08-15 20:06:00,1
2019-08-15 20:07:00,2
2019-08-15 20:22:00,1
2019-08-15 20:23:00,1
2019-08-15 20:25:00,2
2019-08-15 20:28:00,1
2019-08-15 20:30:00,1
2019-08-15 20:39:00,1
2019-08-15 20:40:00,1
2019-08-15 20:42:00,1
2019-08-15 20:44:00,1
2019-08-15 21:06:00,1
2019-08-15 21:13:00,1
2019-08-15 21:17:00,1
2019-08-15 21:18:00,1
2019-08-15 21:21:00,1
2019-08-15 21:36:00,1
2019-08-15 21:37:00,1
2019-08-15 21:38:00,1
2019-08-15 21:40:00,1
2019-08-15 21:44:00,1
2019-08-15 21:46:00,1
2019-08-15 21:47:00,2
2019-08-15 21:50:00,1
2019-08-15 21:55:00,2
2019-08-15 21:57:00,1
2019-08-15 21:58:00,1
2019-08-15 21:59:00,1
2019-08-15 22:00:00,2
2019-08-15 22:02:00,1
2019-08-15 22:05:00,1
2019-08-15 22:08:00,1
2019-08-15 22:12:00,1
