85,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-08-15 04:19:00,1
2019-08-15 04:50:00,1
2019-08-15 06:51:00,1
2019-08-15 07:46:00,1
2019-08-15 07:54:00,1
2019-08-15 10:58:00,1
2019-08-15 11:14:00,1
2019-08-15 11:20:00,1
2019-08-15 11:24:00,1
2019-08-15 12:01:00,1
2019-08-15 12:02:00,2
2019-08-15 12:08:00,1
2019-08-15 12:11:00,1
2019-08-15 12:18:00,1
2019-08-15 13:00:00,1
2019-08-15 13:01:00,3
2019-08-15 13:02:00,2
2019-08-15 13:04:00,5
2019-08-15 13:59:00,1
2019-08-15 16:03:00,1
2019-08-15 16:05:00,1
2019-08-15 16:08:00,2
2019-08-15 16:11:00,1
2019-08-15 16:16:00,1
2019-08-15 16:21:00,1
2019-08-15 16:27:00,1
2019-08-15 16:28:00,1
2019-08-15 16:29:00,1
2019-08-15 16:30:00,1
2019-08-15 16:32:00,1
2019-08-15 16:33:00,1
2019-08-15 16:36:00,1
2019-08-15 16:38:00,1
2019-08-15 17:03:00,2
2019-08-15 17:05:00,1
2019-08-15 17:06:00,1
2019-08-15 17:38:00,2
2019-08-15 17:39:00,1
2019-08-15 17:41:00,1
2019-08-15 17:48:00,1
2019-08-15 17:52:00,2
2019-08-15 18:49:00,1
2019-08-15 18:50:00,1
2019-08-15 18:55:00,1
2019-08-15 18:58:00,1
2019-08-15 19:00:00,1
2019-08-15 19:34:00,1
2019-08-15 19:44:00,1
2019-08-15 20:02:00,1
2019-08-15 20:03:00,1
2019-08-15 20:04:00,2
2019-08-15 20:06:00,1
2019-08-15 20:08:00,2
2019-08-15 20:19:00,2
2019-08-15 20:21:00,1
2019-08-15 20:22:00,1
2019-08-15 20:23:00,1
2019-08-15 20:24:00,1
2019-08-15 20:30:00,1
2019-08-15 20:36:00,1
2019-08-15 20:40:00,1
2019-08-15 20:42:00,1
2019-08-15 20:50:00,1
2019-08-15 20:51:00,1
2019-08-15 21:04:00,1
2019-08-15 21:05:00,1
2019-08-15 21:06:00,1
2019-08-15 21:10:00,1
2019-08-15 21:12:00,1
2019-08-15 21:44:00,1
