128,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-08-15 09:53:00,2
2019-08-15 10:45:00,2
2019-08-15 10:46:00,2
2019-08-15 10:47:00,2
2019-08-15 10:48:00,2
2019-08-15 12:31:00,2
2019-08-15 12:33:00,2
2019-08-15 12:35:00,3
2019-08-15 12:36:00,3
2019-08-15 12:37:00,2
2019-08-15 12:38:00,2
2019-08-15 12:52:00,2
2019-08-15 12:53:00,2
2019-08-15 12:54:00,2
2019-08-15 13:01:00,2
2019-08-15 13:40:00,2
2019-08-15 13:41:00,2
2019-08-15 13:42:00,2
2019-08-15 13:45:00,2
2019-08-15 13:47:00,2
2019-08-15 13:50:00,2
2019-08-15 13:52:00,2
2019-08-15 13:53:00,2
2019-08-15 13:54:00,2
2019-08-15 13:59:00,2
2019-08-15 14:00:00,2
2019-08-15 14:01:00,2
2019-08-15 14:05:00,2
2019-08-15 14:06:00,2
2019-08-15 14:09:00,2
2019-08-15 14:10:00,2
2019-08-15 14:20:00,2
2019-08-15 14:29:00,2
2019-08-15 14:30:00,2
2019-08-15 14:31:00,2
2019-08-15 14:32:00,2
2019-08-15 14:47:00,2
2019-08-15 14:49:00,2
2019-08-15 14:51:00,2
2019-08-15 14:54:00,2
2019-08-15 14:56:00,2
2019-08-15 15:00:00,2
2019-08-15 15:01:00,2
2019-08-15 15:02:00,2
2019-08-15 17:04:00,2
2019-08-15 17:05:00,2
2019-08-15 17:06:00,2
2019-08-15 19:08:00,2
2019-08-15 19:09:00,2
2019-08-15 19:10:00,2
2019-08-15 19:45:00,2
2019-08-15 19:46:00,2
2019-08-15 19:47:00,2
2019-08-15 20:40:00,2
2019-08-15 20:41:00,2
2019-08-15 20:43:00,2
2019-08-15 21:52:00,2
2019-08-15 21:53:00,2
2019-08-15 21:54:00,2
2019-08-15 22:24:00,2
2019-08-15 22:25:00,2
2019-08-15 22:26:00,2
2019-08-15 22:27:00,2
