1,"SELECT TOP #   run,	      camCol,   field,   objID,   rowC, colC, rowV, colV, rowVErr, colVErr,   flags,   psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z,   psfMagErr_u, psfMagErr_g, psfMagErr_r, psfMagErr_i, psfMagErr_z into mydb.MyTable from PhotoPrimary WHERE	 ((rowv * rowv) / (rowvErr * rowvErr) +         (colv * colv) / (colvErr * colvErr) > #)"
2019-08-15 18:54:00,1
