123,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-08-15 00:01:00,1
2019-08-15 00:42:00,1
2019-08-15 01:12:00,1
2019-08-15 01:26:00,1
2019-08-15 01:51:00,1
2019-08-15 02:13:00,1
2019-08-15 02:14:00,1
2019-08-15 02:23:00,1
2019-08-15 02:43:00,1
2019-08-15 02:48:00,1
2019-08-15 02:52:00,1
2019-08-15 02:59:00,1
2019-08-15 03:07:00,1
2019-08-15 03:22:00,1
2019-08-15 04:17:00,1
2019-08-15 05:12:00,1
2019-08-15 05:25:00,1
2019-08-15 08:10:00,1
2019-08-15 09:07:00,1
2019-08-15 09:28:00,1
2019-08-15 09:42:00,1
2019-08-15 09:45:00,1
2019-08-15 09:49:00,1
2019-08-15 09:59:00,3
2019-08-15 11:02:00,1
2019-08-15 11:38:00,1
2019-08-15 12:12:00,1
2019-08-15 12:14:00,1
2019-08-15 12:30:00,1
2019-08-15 12:35:00,1
2019-08-15 12:42:00,1
2019-08-15 12:44:00,1
2019-08-15 12:48:00,2
2019-08-15 12:53:00,2
2019-08-15 12:58:00,1
2019-08-15 13:01:00,1
2019-08-15 13:23:00,1
2019-08-15 13:27:00,1
2019-08-15 13:28:00,1
2019-08-15 13:30:00,1
2019-08-15 13:43:00,2
2019-08-15 13:45:00,1
2019-08-15 13:48:00,1
2019-08-15 13:51:00,1
2019-08-15 13:52:00,1
2019-08-15 13:54:00,1
2019-08-15 13:56:00,1
2019-08-15 13:58:00,1
2019-08-15 14:06:00,2
2019-08-15 14:08:00,1
2019-08-15 14:09:00,1
2019-08-15 14:27:00,1
2019-08-15 14:28:00,1
2019-08-15 14:32:00,1
2019-08-15 14:34:00,1
2019-08-15 14:35:00,1
2019-08-15 14:38:00,1
2019-08-15 15:09:00,2
2019-08-15 15:56:00,1
2019-08-15 15:57:00,1
2019-08-15 16:10:00,1
2019-08-15 16:56:00,1
2019-08-15 17:03:00,1
2019-08-15 17:18:00,1
2019-08-15 17:19:00,1
2019-08-15 17:26:00,1
2019-08-15 17:30:00,1
2019-08-15 17:35:00,1
2019-08-15 17:43:00,1
2019-08-15 17:45:00,3
2019-08-15 17:46:00,1
2019-08-15 17:50:00,1
2019-08-15 17:54:00,1
2019-08-15 18:00:00,1
2019-08-15 18:08:00,1
2019-08-15 18:12:00,1
2019-08-15 18:22:00,1
2019-08-15 18:28:00,2
2019-08-15 18:32:00,1
2019-08-15 18:40:00,1
2019-08-15 18:41:00,1
2019-08-15 19:00:00,1
2019-08-15 19:05:00,1
2019-08-15 19:11:00,1
2019-08-15 19:16:00,1
2019-08-15 19:31:00,1
2019-08-15 19:34:00,1
2019-08-15 19:37:00,1
2019-08-15 19:40:00,1
2019-08-15 19:47:00,2
2019-08-15 19:51:00,1
2019-08-15 19:52:00,1
2019-08-15 19:53:00,1
2019-08-15 21:47:00,1
2019-08-15 22:13:00,1
2019-08-15 22:25:00,1
2019-08-15 22:26:00,1
2019-08-15 22:49:00,1
2019-08-15 22:55:00,1
2019-08-15 22:59:00,1
2019-08-15 23:01:00,1
2019-08-15 23:05:00,1
2019-08-15 23:08:00,1
2019-08-15 23:16:00,1
2019-08-15 23:19:00,1
2019-08-15 23:21:00,1
2019-08-15 23:22:00,1
2019-08-15 23:25:00,1
2019-08-15 23:37:00,1
2019-08-15 23:39:00,1
2019-08-15 23:48:00,1
2019-08-15 23:58:00,1
