284,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-08-15 02:27:00,1
2019-08-15 02:28:00,1
2019-08-15 11:02:00,2
2019-08-15 11:05:00,2
2019-08-15 11:06:00,1
2019-08-15 11:08:00,3
2019-08-15 11:10:00,1
2019-08-15 11:11:00,1
2019-08-15 11:15:00,1
2019-08-15 11:16:00,1
2019-08-15 11:18:00,1
2019-08-15 11:19:00,1
2019-08-15 11:21:00,1
2019-08-15 11:22:00,1
2019-08-15 11:25:00,1
2019-08-15 11:28:00,1
2019-08-15 11:30:00,1
2019-08-15 11:31:00,1
2019-08-15 11:34:00,2
2019-08-15 11:36:00,3
2019-08-15 11:38:00,1
2019-08-15 11:39:00,2
2019-08-15 11:41:00,1
2019-08-15 11:42:00,1
2019-08-15 11:44:00,1
2019-08-15 11:45:00,1
2019-08-15 11:46:00,1
2019-08-15 11:47:00,2
2019-08-15 11:49:00,2
2019-08-15 11:51:00,1
2019-08-15 11:52:00,1
2019-08-15 11:54:00,2
2019-08-15 11:57:00,1
2019-08-15 11:58:00,1
2019-08-15 12:00:00,2
2019-08-15 12:02:00,1
2019-08-15 12:03:00,1
2019-08-15 12:04:00,2
2019-08-15 12:05:00,1
2019-08-15 12:07:00,2
2019-08-15 12:09:00,1
2019-08-15 12:10:00,1
2019-08-15 12:12:00,2
2019-08-15 12:14:00,2
2019-08-15 12:17:00,2
2019-08-15 12:19:00,1
2019-08-15 12:20:00,1
2019-08-15 12:22:00,2
2019-08-15 12:25:00,2
2019-08-15 12:29:00,1
2019-08-15 12:30:00,1
2019-08-15 12:33:00,1
2019-08-15 12:34:00,1
2019-08-15 12:37:00,1
2019-08-15 12:38:00,1
2019-08-15 12:43:00,1
2019-08-15 12:44:00,1
2019-08-15 12:46:00,2
2019-08-15 12:55:00,2
2019-08-15 13:05:00,1
2019-08-15 13:06:00,1
2019-08-15 13:14:00,1
2019-08-15 13:15:00,1
2019-08-15 13:22:00,1
2019-08-15 13:23:00,1
2019-08-15 13:33:00,1
2019-08-15 13:34:00,1
2019-08-15 13:43:00,2
2019-08-15 13:51:00,2
2019-08-15 13:59:00,1
2019-08-15 14:00:00,1
2019-08-15 14:07:00,1
2019-08-15 14:08:00,1
2019-08-15 14:14:00,1
2019-08-15 14:15:00,1
2019-08-15 14:18:00,1
2019-08-15 14:19:00,1
2019-08-15 14:22:00,2
2019-08-15 14:26:00,1
2019-08-15 14:27:00,1
2019-08-15 14:30:00,1
2019-08-15 14:31:00,1
2019-08-15 14:39:00,2
2019-08-15 14:48:00,2
2019-08-15 14:51:00,2
2019-08-15 14:54:00,2
2019-08-15 15:03:00,1
2019-08-15 15:04:00,1
2019-08-15 15:12:00,1
2019-08-15 15:13:00,1
2019-08-15 15:21:00,2
2019-08-15 15:29:00,1
2019-08-15 15:30:00,1
2019-08-15 15:36:00,1
2019-08-15 15:37:00,1
2019-08-15 15:39:00,2
2019-08-15 15:41:00,2
2019-08-15 15:42:00,1
2019-08-15 15:43:00,1
2019-08-15 15:44:00,1
2019-08-15 15:47:00,3
2019-08-15 15:49:00,2
2019-08-15 15:52:00,1
2019-08-15 15:53:00,1
2019-08-15 15:56:00,1
2019-08-15 15:57:00,1
2019-08-15 16:00:00,2
2019-08-15 16:05:00,2
2019-08-15 16:11:00,1
2019-08-15 16:12:00,1
2019-08-15 16:15:00,3
2019-08-15 16:18:00,1
2019-08-15 16:19:00,1
2019-08-15 16:22:00,2
2019-08-15 16:25:00,2
2019-08-15 16:29:00,1
2019-08-15 16:30:00,1
2019-08-15 16:34:00,1
2019-08-15 16:35:00,1
2019-08-15 16:47:00,1
2019-08-15 16:48:00,1
2019-08-15 17:51:00,2
2019-08-15 17:59:00,2
2019-08-15 18:07:00,2
2019-08-15 18:15:00,1
2019-08-15 18:16:00,1
2019-08-15 18:19:00,1
2019-08-15 18:20:00,1
2019-08-15 18:29:00,1
2019-08-15 18:30:00,1
2019-08-15 18:32:00,2
2019-08-15 18:34:00,2
2019-08-15 18:37:00,2
2019-08-15 18:40:00,2
2019-08-15 18:45:00,2
2019-08-15 18:49:00,1
2019-08-15 18:50:00,1
2019-08-15 18:54:00,2
2019-08-15 18:57:00,2
2019-08-15 19:00:00,1
2019-08-15 19:01:00,1
2019-08-15 19:05:00,1
2019-08-15 19:06:00,1
2019-08-15 19:10:00,2
2019-08-15 20:46:00,1
2019-08-15 20:47:00,1
2019-08-15 20:50:00,2
2019-08-15 20:54:00,2
2019-08-15 20:56:00,1
2019-08-15 20:57:00,1
2019-08-15 20:59:00,1
2019-08-15 21:00:00,1
2019-08-15 21:02:00,2
2019-08-15 21:04:00,1
2019-08-15 21:05:00,1
2019-08-15 21:07:00,1
2019-08-15 21:09:00,1
2019-08-15 21:10:00,1
2019-08-15 21:12:00,2
2019-08-15 21:16:00,2
2019-08-15 21:19:00,1
2019-08-15 21:20:00,1
2019-08-15 21:24:00,1
2019-08-15 21:25:00,1
2019-08-15 21:27:00,3
2019-08-15 21:30:00,2
2019-08-15 21:37:00,1
2019-08-15 21:38:00,1
2019-08-15 21:43:00,2
2019-08-15 21:46:00,1
2019-08-15 21:47:00,1
2019-08-15 21:48:00,1
2019-08-15 21:49:00,1
2019-08-15 21:51:00,2
2019-08-15 21:52:00,1
2019-08-15 21:58:00,2
2019-08-15 22:07:00,2
2019-08-15 22:13:00,2
2019-08-15 22:21:00,2
2019-08-15 22:29:00,2
2019-08-15 22:37:00,2
2019-08-15 22:45:00,2
2019-08-15 22:52:00,1
2019-08-15 22:53:00,1
2019-08-15 22:57:00,1
2019-08-15 22:58:00,2
2019-08-15 23:01:00,2
2019-08-15 23:03:00,1
2019-08-15 23:04:00,1
2019-08-15 23:07:00,1
2019-08-15 23:12:00,2
2019-08-15 23:16:00,2
2019-08-15 23:18:00,2
2019-08-15 23:23:00,2
2019-08-15 23:26:00,2
2019-08-15 23:32:00,2
2019-08-15 23:36:00,2
2019-08-15 23:38:00,2
2019-08-15 23:41:00,1
2019-08-15 23:42:00,1
2019-08-15 23:45:00,2
2019-08-15 23:50:00,1
2019-08-15 23:51:00,1
2019-08-15 23:55:00,2
