1,"SELECT TOP # p.t0#_spiral_a0#_spiral_fraction, p.u, p.g     FROM zoo2MainSpecz WHERE p.u BETWEEN # AND # AND p.g BETWEEN # AND #"
2019-02-25 20:46:00,1
