1,"select a.objID,a.ra,a.dec,d.z from PhotoObj as a, Photoz as b, SpecPhotoAll as d where a.type = # and a.objID = b.objID and a.objID=d.objID and d.specObjID = a.specObjID   and d.z<#"
2019-02-25 10:36:00,1
