1,"SELECT TOP # p.objid, p.ra,p.dec,p.petror9#_r,zms.t0#_spiral_a0#_spiral_fraction   FROM Galaxy as p    JOIN zoo2MainSpec AS zms ON p.objid = zms.objid    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.clean=# and zns.nvote >= # and zns.p_cw > #"
2019-02-25 21:15:00,1
