65,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-02-25 11:08:00,3
2019-02-25 11:09:00,2
2019-02-25 11:10:00,2
2019-02-25 11:11:00,1
2019-02-25 11:12:00,2
2019-02-25 11:13:00,2
2019-02-25 11:14:00,4
2019-02-25 11:15:00,2
2019-02-25 11:16:00,2
2019-02-25 11:17:00,3
2019-02-25 11:18:00,2
2019-02-25 11:19:00,2
2019-02-25 11:21:00,2
2019-02-25 11:57:00,2
2019-02-25 11:58:00,2
2019-02-25 11:59:00,2
2019-02-25 12:00:00,2
2019-02-25 12:01:00,2
2019-02-25 12:03:00,4
2019-02-25 12:06:00,2
2019-02-25 13:58:00,2
2019-02-25 14:38:00,2
2019-02-25 14:44:00,2
2019-02-25 14:46:00,2
2019-02-25 14:48:00,2
2019-02-25 14:52:00,2
2019-02-25 15:33:00,2
2019-02-25 15:35:00,2
2019-02-25 15:38:00,2
2019-02-25 15:40:00,2
