10,"select      f.seq,s.fiberID,s.mjd,s.plate,s.z, s.ra,s.dec,f.ra,f.dec      into mydb.uiuc3  from SpecObj as s  join  mydb.test as f on       s.ra-f.ra < #    and s.dec-f.dec <#   and s.z-f.z <#"
2019-02-25 15:34:00,1
2019-02-25 15:35:00,1
2019-02-25 15:37:00,2
2019-02-25 15:40:00,2
2019-02-25 15:46:00,3
2019-02-25 15:47:00,1
