1,"select a.objID,a.ra,a.dec,d.z into mydb.fast1 from PhotoObj as a, Photoz as b, SpecPhotoAll as d where a.type = # and a.objID = b.objID and d.specObjID = a.specObjID   and d.z<# and a.dec># and a.dec<#"
2019-02-25 07:00:00,1
