29,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&'<a target=INFO href=http://skyserver.sdss.org/DR1#/en/tools/explore/obj.aspx?id=&&& + cast(x.objId as varchar(#)) + &&&>&&&+ cast(x.objId as varchar(#)) + &&&</a>&&& as objID, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field,  dbo.fPhotoTypeN(p.type) as type,  p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z  FROM #upload u  JOIN #x x ON x.up_id = u.up_id  JOIN PhotoTag p ON p.objID = x.objID  ORDER BY x.up_id  &&&#', @log=#, @filter=#"
2019-02-25 02:39:00,1
2019-02-25 02:42:00,3
2019-02-25 02:43:00,1
2019-02-25 02:44:00,1
2019-02-25 02:45:00,1
2019-02-25 02:48:00,2
2019-02-25 02:49:00,1
2019-02-25 02:52:00,1
2019-02-25 03:01:00,1
2019-02-25 03:06:00,1
2019-02-25 03:12:00,1
2019-02-25 03:26:00,1
2019-02-25 10:21:00,1
2019-02-25 11:16:00,1
2019-02-25 11:17:00,1
2019-02-25 11:18:00,1
2019-02-25 11:19:00,1
2019-02-25 11:24:00,2
2019-02-25 11:25:00,1
2019-02-25 11:31:00,2
2019-02-25 11:57:00,1
2019-02-25 16:04:00,1
2019-02-25 16:13:00,1
2019-02-25 16:20:00,1
