1,"SELECT *    p.objid,p.ra,p.dec,p.u,p.g,p.r,p.i,p.z,    s.specobjid, s.specClass, s.z,    s.plate, s.mjd, s.fiberid into mydb.Legacy_#AND7AND8 from PhotoObj AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE    (legacy_target1 & (# & # & #)) != #"
2019-02-25 00:54:00,1
