1,"select a.objID,a.ra,a.dec,d.z into mydb.t1 from PhotoObj as a, SpecPhotoAll as d where a.type = # and a.objID=d.objID and d.specObjID = a.specObjID   and d.z<#"
2019-02-25 10:38:00,1
