22,select * from galSpecIndx where specObjId=#
2019-02-25 00:02:00,1
2019-02-25 00:12:00,1
2019-02-25 02:22:00,1
2019-02-25 02:25:00,1
2019-02-25 03:26:00,1
2019-02-25 04:16:00,1
2019-02-25 05:43:00,1
2019-02-25 07:07:00,1
2019-02-25 07:22:00,1
2019-02-25 07:28:00,1
2019-02-25 07:43:00,1
2019-02-25 07:49:00,1
2019-02-25 07:55:00,1
2019-02-25 10:24:00,1
2019-02-25 11:11:00,1
2019-02-25 12:51:00,1
2019-02-25 12:56:00,1
2019-02-25 13:06:00,1
2019-02-25 13:07:00,1
2019-02-25 15:29:00,1
2019-02-25 19:10:00,1
2019-02-25 20:16:00,1
