108,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-08-07 00:12:00,1
2019-08-07 00:46:00,1
2019-08-07 01:46:00,1
2019-08-07 02:46:00,1
2019-08-07 03:06:00,1
2019-08-07 03:46:00,1
2019-08-07 04:25:00,1
2019-08-07 04:34:00,1
2019-08-07 04:46:00,1
2019-08-07 04:51:00,1
2019-08-07 05:05:00,1
2019-08-07 05:07:00,1
2019-08-07 05:18:00,5
2019-08-07 05:19:00,4
2019-08-07 05:29:00,1
2019-08-07 05:46:00,1
2019-08-07 06:25:00,9
2019-08-07 06:38:00,9
2019-08-07 06:46:00,1
2019-08-07 06:47:00,10
2019-08-07 06:55:00,1
2019-08-07 07:13:00,1
2019-08-07 07:33:00,1
2019-08-07 07:34:00,1
2019-08-07 07:45:00,1
2019-08-07 08:06:00,9
2019-08-07 08:15:00,1
2019-08-07 08:19:00,1
2019-08-07 08:21:00,1
2019-08-07 08:23:00,1
2019-08-07 08:29:00,1
2019-08-07 08:32:00,1
2019-08-07 08:41:00,1
2019-08-07 08:44:00,1
2019-08-07 08:45:00,1
2019-08-07 08:47:00,1
2019-08-07 09:46:00,1
2019-08-07 10:45:00,1
2019-08-07 11:45:00,1
2019-08-07 12:25:00,1
2019-08-07 12:45:00,1
2019-08-07 13:45:00,1
2019-08-07 14:45:00,1
2019-08-07 15:46:00,1
2019-08-07 16:12:00,1
2019-08-07 16:13:00,4
2019-08-07 16:14:00,4
2019-08-07 16:21:00,1
2019-08-07 16:22:00,1
2019-08-07 16:45:00,1
2019-08-07 17:45:00,1
2019-08-07 18:45:00,1
2019-08-07 19:45:00,1
2019-08-07 19:54:00,9
