17,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-08-07 00:36:00,1
2019-08-07 01:25:00,2
2019-08-07 01:40:00,1
2019-08-07 06:16:00,1
2019-08-07 09:47:00,1
2019-08-07 17:53:00,1
2019-08-07 18:10:00,1
2019-08-07 18:14:00,1
2019-08-07 18:54:00,1
2019-08-07 22:36:00,2
2019-08-07 22:52:00,2
2019-08-07 23:09:00,1
2019-08-07 23:22:00,1
2019-08-07 23:33:00,1
