1,"SELECT    m.OBJID AS akari_ID,   m.RA AS akari_ra,   m.DEC AS akari_dec,      n.objid, n.distance,    o.ra AS ra2, o.dec AS dec2   FROM MyDB.akari1# AS m     CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n     JOIN SpecPhotoAll AS o ON n.objid=o.objid"
2019-08-07 06:13:00,1
