130,select * from fDocFunctionParams(&&&)
2019-08-07 00:08:00,1
2019-08-07 00:09:00,1
2019-08-07 00:27:00,3
2019-08-07 00:41:00,1
2019-08-07 00:43:00,1
2019-08-07 00:44:00,1
2019-08-07 01:03:00,1
2019-08-07 01:10:00,2
2019-08-07 01:23:00,1
2019-08-07 01:28:00,1
2019-08-07 01:34:00,1
2019-08-07 01:35:00,1
2019-08-07 01:39:00,1
2019-08-07 01:42:00,2
2019-08-07 01:48:00,1
2019-08-07 01:52:00,2
2019-08-07 02:04:00,2
2019-08-07 02:05:00,1
2019-08-07 02:09:00,2
2019-08-07 02:10:00,1
2019-08-07 02:11:00,2
2019-08-07 02:26:00,1
2019-08-07 02:43:00,1
2019-08-07 03:01:00,1
2019-08-07 03:02:00,1
2019-08-07 03:55:00,1
2019-08-07 04:32:00,2
2019-08-07 04:33:00,1
2019-08-07 04:40:00,1
2019-08-07 04:43:00,1
2019-08-07 04:44:00,1
2019-08-07 04:58:00,4
2019-08-07 04:59:00,2
2019-08-07 05:07:00,1
2019-08-07 05:10:00,3
2019-08-07 05:15:00,1
2019-08-07 05:16:00,2
2019-08-07 05:17:00,1
2019-08-07 07:59:00,1
2019-08-07 09:41:00,1
2019-08-07 10:38:00,1
2019-08-07 10:43:00,1
2019-08-07 10:44:00,2
2019-08-07 10:54:00,3
2019-08-07 10:56:00,1
2019-08-07 10:57:00,1
2019-08-07 11:06:00,1
2019-08-07 11:09:00,4
2019-08-07 11:10:00,1
2019-08-07 11:12:00,1
2019-08-07 11:22:00,1
2019-08-07 11:24:00,1
2019-08-07 11:39:00,1
2019-08-07 11:41:00,2
2019-08-07 12:50:00,1
2019-08-07 14:14:00,1
2019-08-07 14:16:00,1
2019-08-07 14:17:00,2
2019-08-07 14:18:00,3
2019-08-07 14:45:00,1
2019-08-07 14:54:00,1
2019-08-07 15:16:00,1
2019-08-07 15:17:00,1
2019-08-07 15:18:00,1
2019-08-07 15:21:00,1
2019-08-07 15:29:00,1
2019-08-07 15:47:00,1
2019-08-07 16:05:00,1
2019-08-07 16:20:00,1
2019-08-07 16:21:00,1
2019-08-07 16:25:00,3
2019-08-07 16:29:00,1
2019-08-07 16:30:00,1
2019-08-07 16:41:00,2
2019-08-07 16:56:00,1
2019-08-07 17:00:00,1
2019-08-07 17:47:00,2
2019-08-07 17:57:00,2
2019-08-07 17:58:00,2
2019-08-07 19:04:00,1
2019-08-07 19:10:00,1
2019-08-07 19:23:00,1
2019-08-07 19:44:00,1
2019-08-07 19:51:00,1
2019-08-07 19:57:00,1
2019-08-07 19:58:00,1
2019-08-07 20:04:00,1
2019-08-07 20:20:00,1
2019-08-07 20:51:00,1
2019-08-07 21:11:00,1
2019-08-07 21:51:00,1
2019-08-07 21:58:00,1
2019-08-07 22:34:00,1
2019-08-07 22:57:00,1
2019-08-07 23:10:00,1
2019-08-07 23:19:00,1
2019-08-07 23:45:00,2
