425,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-08-07 00:01:00,1
2019-08-07 00:02:00,1
2019-08-07 00:03:00,1
2019-08-07 00:04:00,1
2019-08-07 00:05:00,1
2019-08-07 00:06:00,1
2019-08-07 00:08:00,1
2019-08-07 00:11:00,1
2019-08-07 00:13:00,1
2019-08-07 00:16:00,1
2019-08-07 00:18:00,1
2019-08-07 00:21:00,1
2019-08-07 00:22:00,1
2019-08-07 00:24:00,1
2019-08-07 00:25:00,2
2019-08-07 00:28:00,1
2019-08-07 00:29:00,1
2019-08-07 00:31:00,1
2019-08-07 00:32:00,1
2019-08-07 00:35:00,1
2019-08-07 00:36:00,1
2019-08-07 00:38:00,1
2019-08-07 00:39:00,1
2019-08-07 00:41:00,1
2019-08-07 00:43:00,1
2019-08-07 00:44:00,1
2019-08-07 00:46:00,1
2019-08-07 00:47:00,1
2019-08-07 00:48:00,1
2019-08-07 00:49:00,1
2019-08-07 00:51:00,1
2019-08-07 00:53:00,1
2019-08-07 00:55:00,1
2019-08-07 00:56:00,1
2019-08-07 00:58:00,1
2019-08-07 01:00:00,1
2019-08-07 01:06:00,1
2019-08-07 01:12:00,1
2019-08-07 01:14:00,1
2019-08-07 01:18:00,1
2019-08-07 01:23:00,1
2019-08-07 01:26:00,1
2019-08-07 01:28:00,1
2019-08-07 01:34:00,1
2019-08-07 01:39:00,1
2019-08-07 01:45:00,1
2019-08-07 01:51:00,1
2019-08-07 01:56:00,1
2019-08-07 01:59:00,1
2019-08-07 02:02:00,1
2019-08-07 02:05:00,1
2019-08-07 02:07:00,1
2019-08-07 02:11:00,1
2019-08-07 02:13:00,1
2019-08-07 02:14:00,1
2019-08-07 02:18:00,1
2019-08-07 02:21:00,1
2019-08-07 02:23:00,1
2019-08-07 02:27:00,1
2019-08-07 02:29:00,1
2019-08-07 02:32:00,1
2019-08-07 02:35:00,1
2019-08-07 02:37:00,1
2019-08-07 02:43:00,1
2019-08-07 02:46:00,1
2019-08-07 02:48:00,1
2019-08-07 02:51:00,1
2019-08-07 02:53:00,1
2019-08-07 02:56:00,1
2019-08-07 02:59:00,1
2019-08-07 03:01:00,1
2019-08-07 03:04:00,1
2019-08-07 03:06:00,1
2019-08-07 03:09:00,1
2019-08-07 03:11:00,1
2019-08-07 03:14:00,1
2019-08-07 03:17:00,1
2019-08-07 03:19:00,1
2019-08-07 03:21:00,1
2019-08-07 03:24:00,1
2019-08-07 03:26:00,1
2019-08-07 03:29:00,1
2019-08-07 03:31:00,1
2019-08-07 03:35:00,1
