63,select distinct parent from DBViewCols where viewname=&&&
2019-08-07 00:51:00,1
2019-08-07 01:42:00,1
2019-08-07 02:02:00,1
2019-08-07 02:49:00,1
2019-08-07 03:30:00,1
2019-08-07 03:58:00,1
2019-08-07 03:59:00,1
2019-08-07 04:43:00,1
2019-08-07 05:10:00,1
2019-08-07 05:23:00,1
2019-08-07 06:07:00,1
2019-08-07 06:16:00,1
2019-08-07 06:17:00,1
2019-08-07 06:19:00,2
2019-08-07 06:20:00,2
2019-08-07 06:21:00,1
2019-08-07 07:52:00,1
2019-08-07 08:22:00,1
2019-08-07 09:46:00,1
2019-08-07 11:00:00,1
2019-08-07 11:23:00,1
2019-08-07 11:41:00,4
2019-08-07 13:06:00,1
2019-08-07 13:08:00,1
2019-08-07 13:09:00,1
2019-08-07 13:27:00,1
2019-08-07 13:43:00,1
2019-08-07 13:53:00,1
2019-08-07 14:58:00,1
2019-08-07 16:17:00,1
2019-08-07 16:51:00,2
2019-08-07 17:11:00,2
2019-08-07 17:23:00,5
2019-08-07 17:43:00,1
2019-08-07 17:48:00,1
2019-08-07 18:47:00,2
2019-08-07 18:48:00,4
2019-08-07 19:09:00,4
2019-08-07 19:10:00,1
2019-08-07 19:19:00,1
2019-08-07 19:30:00,1
2019-08-07 21:28:00,1
2019-08-07 21:52:00,1
2019-08-07 22:38:00,1
2019-08-07 23:08:00,1
