83,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-03-03 03:34:00,1
2019-03-03 04:12:00,1
2019-03-03 04:13:00,5
2019-03-03 04:14:00,2
2019-03-03 04:15:00,6
2019-03-03 04:16:00,3
2019-03-03 04:17:00,4
2019-03-03 04:18:00,5
2019-03-03 04:19:00,1
2019-03-03 04:20:00,2
2019-03-03 04:21:00,3
2019-03-03 04:22:00,4
2019-03-03 04:23:00,4
2019-03-03 04:24:00,4
2019-03-03 04:25:00,1
2019-03-03 04:26:00,5
2019-03-03 04:27:00,2
2019-03-03 04:28:00,4
2019-03-03 04:29:00,5
2019-03-03 04:30:00,5
2019-03-03 04:31:00,3
2019-03-03 04:32:00,2
2019-03-03 04:33:00,5
2019-03-03 04:34:00,4
2019-03-03 20:03:00,1
2019-03-03 20:19:00,1
