134,select * from XCRedshift where specObjId=#
2019-03-03 00:25:00,1
2019-03-03 00:26:00,1
2019-03-03 01:42:00,1
2019-03-03 02:01:00,1
2019-03-03 02:15:00,1
2019-03-03 02:17:00,1
2019-03-03 02:23:00,1
2019-03-03 02:24:00,1
2019-03-03 02:25:00,1
2019-03-03 02:29:00,1
2019-03-03 03:00:00,1
2019-03-03 03:01:00,1
2019-03-03 03:03:00,1
2019-03-03 03:58:00,1
2019-03-03 04:03:00,2
2019-03-03 04:36:00,2
2019-03-03 04:57:00,2
2019-03-03 05:36:00,2
2019-03-03 05:57:00,1
2019-03-03 08:07:00,3
2019-03-03 08:23:00,1
2019-03-03 08:24:00,2
2019-03-03 08:31:00,2
2019-03-03 08:34:00,1
2019-03-03 08:38:00,2
2019-03-03 08:39:00,1
2019-03-03 08:40:00,3
2019-03-03 08:49:00,3
2019-03-03 08:59:00,2
2019-03-03 09:01:00,1
2019-03-03 09:04:00,1
2019-03-03 09:05:00,1
2019-03-03 09:13:00,2
2019-03-03 09:14:00,1
2019-03-03 09:22:00,1
2019-03-03 09:23:00,2
2019-03-03 09:31:00,2
2019-03-03 09:36:00,1
2019-03-03 09:37:00,3
2019-03-03 09:38:00,1
2019-03-03 09:39:00,1
2019-03-03 09:43:00,1
2019-03-03 10:41:00,2
2019-03-03 10:42:00,1
2019-03-03 10:52:00,1
2019-03-03 10:53:00,1
2019-03-03 10:57:00,1
2019-03-03 11:03:00,2
2019-03-03 11:04:00,1
2019-03-03 11:15:00,2
2019-03-03 11:22:00,2
2019-03-03 11:23:00,3
2019-03-03 11:25:00,1
2019-03-03 11:28:00,1
2019-03-03 11:30:00,2
2019-03-03 11:31:00,2
2019-03-03 11:34:00,1
2019-03-03 11:36:00,1
2019-03-03 11:39:00,1
2019-03-03 11:44:00,2
2019-03-03 11:45:00,1
2019-03-03 11:56:00,1
2019-03-03 11:57:00,1
2019-03-03 12:13:00,2
2019-03-03 12:14:00,1
2019-03-03 12:25:00,2
2019-03-03 12:31:00,1
2019-03-03 12:32:00,2
2019-03-03 12:33:00,2
2019-03-03 12:34:00,1
2019-03-03 12:37:00,1
2019-03-03 12:39:00,2
2019-03-03 12:40:00,2
2019-03-03 12:43:00,2
2019-03-03 13:15:00,1
2019-03-03 13:59:00,2
2019-03-03 15:02:00,1
2019-03-03 15:09:00,1
2019-03-03 15:23:00,1
2019-03-03 15:44:00,2
2019-03-03 15:49:00,1
2019-03-03 16:51:00,1
2019-03-03 16:53:00,1
2019-03-03 18:42:00,2
2019-03-03 19:48:00,1
2019-03-03 21:26:00,1
2019-03-03 21:27:00,1
2019-03-03 21:54:00,1
2019-03-03 21:56:00,1
2019-03-03 21:59:00,1
2019-03-03 22:00:00,1
2019-03-03 22:10:00,1
2019-03-03 23:13:00,1
2019-03-03 23:43:00,1
2019-03-03 23:44:00,1
2019-03-03 23:45:00,1
