542,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-03-03 00:06:00,18
2019-03-03 00:22:00,1
2019-03-03 00:25:00,1
2019-03-03 00:30:00,36
2019-03-03 01:47:00,1
2019-03-03 02:57:00,1
2019-03-03 05:05:00,1
2019-03-03 06:20:00,1
2019-03-03 06:28:00,1
2019-03-03 07:29:00,18
2019-03-03 09:50:00,1
2019-03-03 10:29:00,1
2019-03-03 12:39:00,42
2019-03-03 12:43:00,1
2019-03-03 12:54:00,42
2019-03-03 13:05:00,1
2019-03-03 13:11:00,1
2019-03-03 13:23:00,1
2019-03-03 13:43:00,42
2019-03-03 14:15:00,1
2019-03-03 14:31:00,1
2019-03-03 15:44:00,42
2019-03-03 15:57:00,1
2019-03-03 16:55:00,18
2019-03-03 16:59:00,42
2019-03-03 17:49:00,18
2019-03-03 18:11:00,42
2019-03-03 18:14:00,42
2019-03-03 18:27:00,1
2019-03-03 18:51:00,18
2019-03-03 19:37:00,18
2019-03-03 19:44:00,42
2019-03-03 19:52:00,42
2019-03-03 20:47:00,1
2019-03-03 20:58:00,1
2019-03-03 23:57:00,1
