1,"SELECT p.objid,p.ra,p.dec,p.g,p.r,p.i, (p.r-p.i) as &&&, (p.g-p.r) as &&&, (p.g - p.i) as &&&, p.type as obj_ph_type, s.tile, s.boss_target1, p.probPSF as prob_star, s.specobjid, s.class, s.subclass, s.z as redshift into mydb.lowz_bitmask from PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE   zwarning_noqso = #   AND (boss_target1 & #) > #"
2019-03-03 12:51:00,1
