1,"select top # galaxy.u, galaxy.g, galaxy.r, galaxy.i, galaxy.z from galaxy, specObj where specObj.bestObjId=galaxy.objId AND specObj.class=&&& AND specObj.zWarning = #"
2019-03-03 20:32:00,1
