86,select * from SpecLine where specObjId=#
2019-03-03 01:28:00,1
2019-03-03 01:29:00,1
2019-03-03 03:29:00,1
2019-03-03 08:10:00,1
2019-03-03 08:43:00,1
2019-03-03 08:52:00,2
2019-03-03 09:05:00,2
2019-03-03 09:16:00,1
2019-03-03 09:17:00,1
2019-03-03 09:19:00,1
2019-03-03 09:27:00,2
2019-03-03 09:30:00,1
2019-03-03 09:31:00,1
2019-03-03 09:33:00,1
2019-03-03 09:34:00,1
2019-03-03 09:36:00,1
2019-03-03 09:37:00,1
2019-03-03 09:39:00,1
2019-03-03 10:46:00,2
2019-03-03 10:50:00,1
2019-03-03 10:52:00,1
2019-03-03 10:54:00,1
2019-03-03 10:56:00,1
2019-03-03 11:08:00,1
2019-03-03 11:09:00,1
2019-03-03 11:13:00,1
2019-03-03 11:14:00,1
2019-03-03 11:17:00,1
2019-03-03 11:19:00,1
2019-03-03 11:21:00,1
2019-03-03 11:22:00,1
2019-03-03 11:24:00,1
2019-03-03 11:28:00,1
2019-03-03 11:30:00,1
2019-03-03 11:33:00,1
2019-03-03 11:34:00,1
2019-03-03 11:36:00,1
2019-03-03 11:39:00,3
2019-03-03 11:50:00,2
2019-03-03 11:54:00,1
2019-03-03 11:56:00,1
2019-03-03 11:58:00,1
2019-03-03 11:59:00,1
2019-03-03 12:02:00,1
2019-03-03 12:19:00,2
2019-03-03 12:23:00,1
2019-03-03 12:24:00,1
2019-03-03 12:27:00,1
2019-03-03 12:28:00,1
2019-03-03 12:30:00,1
2019-03-03 12:31:00,2
2019-03-03 12:34:00,1
2019-03-03 12:37:00,1
2019-03-03 12:39:00,1
2019-03-03 12:42:00,2
2019-03-03 12:44:00,1
2019-03-03 13:58:00,1
2019-03-03 15:02:00,1
2019-03-03 15:44:00,2
2019-03-03 15:49:00,1
2019-03-03 18:42:00,2
2019-03-03 19:06:00,1
2019-03-03 19:26:00,1
2019-03-03 19:43:00,2
2019-03-03 19:44:00,4
2019-03-03 19:47:00,1
2019-03-03 20:17:00,1
2019-03-03 20:37:00,1
2019-03-03 21:15:00,1
2019-03-03 22:54:00,1
