1,"select _id, max(z.location.ToString()) as location ,      count(*) as numHom from mschoolzones z, crimes c where z._year=#    and c.[date] between&&& and &&&   and c.homicide=#   and z.the_geom.STContains(c.location)=#  group by z._id"
2019-03-03 15:03:00,1
