122,select * from PhotoZ where objId=#
2019-03-03 03:39:00,1
2019-03-03 04:03:00,1
2019-03-03 04:36:00,1
2019-03-03 04:57:00,1
2019-03-03 05:36:00,1
2019-03-03 05:57:00,1
2019-03-03 08:07:00,4
2019-03-03 08:08:00,1
2019-03-03 08:24:00,5
2019-03-03 08:31:00,1
2019-03-03 08:38:00,1
2019-03-03 08:40:00,4
2019-03-03 08:41:00,1
2019-03-03 08:49:00,4
2019-03-03 08:50:00,1
2019-03-03 08:52:00,1
2019-03-03 08:59:00,1
2019-03-03 09:01:00,1
2019-03-03 09:02:00,2
2019-03-03 09:03:00,1
2019-03-03 09:05:00,1
2019-03-03 09:07:00,2
2019-03-03 09:13:00,1
2019-03-03 09:14:00,4
2019-03-03 09:17:00,1
2019-03-03 09:18:00,1
2019-03-03 09:19:00,1
2019-03-03 09:20:00,1
2019-03-03 09:22:00,1
2019-03-03 09:23:00,3
2019-03-03 09:24:00,1
2019-03-03 09:27:00,1
2019-03-03 09:29:00,2
2019-03-03 09:30:00,1
2019-03-03 09:31:00,1
2019-03-03 09:39:00,1
2019-03-03 10:41:00,1
2019-03-03 10:42:00,3
2019-03-03 10:43:00,1
2019-03-03 10:46:00,1
2019-03-03 10:49:00,2
2019-03-03 10:51:00,1
2019-03-03 10:52:00,1
2019-03-03 11:03:00,1
2019-03-03 11:04:00,3
2019-03-03 11:05:00,1
2019-03-03 11:09:00,1
2019-03-03 11:11:00,1
2019-03-03 11:12:00,1
2019-03-03 11:14:00,1
2019-03-03 11:15:00,1
2019-03-03 11:24:00,1
2019-03-03 11:30:00,2
2019-03-03 11:31:00,1
2019-03-03 11:32:00,2
2019-03-03 11:33:00,1
2019-03-03 11:34:00,1
2019-03-03 11:35:00,1
2019-03-03 11:36:00,1
2019-03-03 11:44:00,1
2019-03-03 11:45:00,1
2019-03-03 11:46:00,3
2019-03-03 11:50:00,1
2019-03-03 11:53:00,1
2019-03-03 11:54:00,1
2019-03-03 11:55:00,1
2019-03-03 11:56:00,1
2019-03-03 12:13:00,1
2019-03-03 12:14:00,3
2019-03-03 12:15:00,1
2019-03-03 12:19:00,1
2019-03-03 12:21:00,1
2019-03-03 12:22:00,1
2019-03-03 12:24:00,1
2019-03-03 12:25:00,1
2019-03-03 12:34:00,1
2019-03-03 12:39:00,3
2019-03-03 12:40:00,1
2019-03-03 12:41:00,1
2019-03-03 12:42:00,1
2019-03-03 12:43:00,2
2019-03-03 12:44:00,1
2019-03-03 19:42:00,3
2019-03-03 19:43:00,2
