1,"SELECT ra,dec, dbo.fGetNearestObjIdEq(ra,dec,#) as objId --FROM mydb.test_radec2  --into mydb.test_# --WHERE dbo.fGetNearestObjIdEq(ra,dec,#) IS NOT NULL   SELECT TOP #   p.ra,p.dec, p.run,p.rerun,p.camCol,p.field,p.obj  FROM PhotoObjAll AS p,  mydb.test_# as a,  SpecObjAll as s     WHERE   ( p.type = # OR p.type = #) and a.objId=s.bestObjID and p.objID = s.bestObjID"
2019-03-03 10:36:00,1
