5373,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-03-03 00:01:00,1
2019-03-03 00:02:00,4
2019-03-03 00:05:00,6
2019-03-03 00:07:00,9
2019-03-03 00:08:00,12
2019-03-03 00:09:00,6
2019-03-03 00:11:00,1
2019-03-03 00:12:00,5
2019-03-03 00:15:00,5
2019-03-03 00:17:00,8
2019-03-03 00:18:00,12
2019-03-03 00:19:00,6
2019-03-03 00:21:00,1
2019-03-03 00:22:00,4
2019-03-03 00:25:00,5
2019-03-03 00:27:00,8
2019-03-03 00:28:00,12
2019-03-03 00:29:00,6
2019-03-03 00:31:00,1
2019-03-03 00:32:00,4
2019-03-03 00:35:00,5
2019-03-03 00:37:00,8
2019-03-03 00:38:00,14
2019-03-03 00:39:00,6
2019-03-03 00:41:00,1
2019-03-03 00:42:00,4
2019-03-03 00:45:00,5
2019-03-03 00:47:00,9
2019-03-03 00:48:00,12
2019-03-03 00:49:00,7
2019-03-03 00:51:00,1
2019-03-03 00:52:00,4
2019-03-03 00:55:00,5
2019-03-03 00:57:00,9
2019-03-03 00:58:00,13
2019-03-03 00:59:00,7
2019-03-03 01:01:00,1
2019-03-03 01:02:00,4
2019-03-03 01:05:00,5
2019-03-03 01:07:00,8
2019-03-03 01:08:00,13
2019-03-03 01:09:00,6
2019-03-03 01:11:00,1
2019-03-03 01:12:00,5
2019-03-03 01:15:00,7
2019-03-03 01:17:00,8
2019-03-03 01:18:00,12
2019-03-03 01:19:00,6
2019-03-03 01:21:00,1
2019-03-03 01:22:00,4
2019-03-03 01:25:00,5
2019-03-03 01:27:00,9
2019-03-03 01:28:00,12
2019-03-03 01:29:00,8
2019-03-03 01:31:00,1
2019-03-03 01:32:00,4
2019-03-03 01:35:00,6
2019-03-03 01:37:00,9
2019-03-03 01:38:00,12
2019-03-03 01:39:00,8
2019-03-03 01:41:00,1
2019-03-03 01:42:00,4
2019-03-03 01:45:00,6
2019-03-03 01:47:00,8
2019-03-03 01:48:00,12
2019-03-03 01:49:00,7
2019-03-03 01:51:00,1
2019-03-03 01:52:00,4
2019-03-03 01:55:00,6
2019-03-03 01:57:00,8
2019-03-03 01:58:00,13
2019-03-03 01:59:00,7
2019-03-03 02:01:00,1
2019-03-03 02:02:00,4
2019-03-03 02:05:00,5
2019-03-03 02:07:00,8
2019-03-03 02:08:00,12
2019-03-03 02:09:00,7
2019-03-03 02:11:00,1
2019-03-03 02:12:00,4
2019-03-03 02:15:00,6
2019-03-03 02:17:00,8
2019-03-03 02:18:00,12
2019-03-03 02:19:00,6
