15,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-03-03 20:19:00,1
2019-03-03 20:24:00,1
2019-03-03 21:44:00,1
2019-03-03 21:45:00,1
2019-03-03 21:47:00,1
2019-03-03 22:24:00,1
2019-03-03 22:29:00,1
2019-03-03 23:02:00,1
2019-03-03 23:07:00,1
2019-03-03 23:24:00,1
2019-03-03 23:29:00,1
2019-03-03 23:35:00,1
2019-03-03 23:40:00,1
2019-03-03 23:48:00,1
2019-03-03 23:55:00,1
