34,select * from sppLines where specObjId=#
2019-03-03 00:24:00,1
2019-03-03 01:21:00,1
2019-03-03 03:36:00,1
2019-03-03 03:40:00,1
2019-03-03 03:44:00,1
2019-03-03 04:31:00,1
2019-03-03 04:36:00,1
2019-03-03 07:47:00,1
2019-03-03 08:10:00,1
2019-03-03 09:03:00,1
2019-03-03 09:54:00,1
2019-03-03 13:36:00,1
2019-03-03 14:11:00,1
2019-03-03 14:12:00,5
2019-03-03 14:13:00,1
2019-03-03 14:49:00,1
2019-03-03 15:47:00,1
2019-03-03 17:34:00,1
2019-03-03 18:46:00,1
2019-03-03 19:27:00,5
2019-03-03 19:55:00,1
2019-03-03 20:17:00,1
2019-03-03 20:47:00,1
2019-03-03 21:41:00,1
2019-03-03 22:44:00,1
2019-03-03 23:52:00,1
