52,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-03-03 01:00:00,4
2019-03-03 08:09:00,1
2019-03-03 08:26:00,1
2019-03-03 08:42:00,1
2019-03-03 08:51:00,1
2019-03-03 09:04:00,1
2019-03-03 09:06:00,2
2019-03-03 09:16:00,1
2019-03-03 09:17:00,1
2019-03-03 09:18:00,1
2019-03-03 09:26:00,1
2019-03-03 09:28:00,2
2019-03-03 09:32:00,1
2019-03-03 09:35:00,2
2019-03-03 09:37:00,1
2019-03-03 10:45:00,1
2019-03-03 10:47:00,1
2019-03-03 10:48:00,1
2019-03-03 10:53:00,1
2019-03-03 10:56:00,1
2019-03-03 10:57:00,1
2019-03-03 11:07:00,1
2019-03-03 11:09:00,1
2019-03-03 11:10:00,1
2019-03-03 11:16:00,1
2019-03-03 11:19:00,1
2019-03-03 11:20:00,1
2019-03-03 11:22:00,1
2019-03-03 11:30:00,1
2019-03-03 11:36:00,1
2019-03-03 11:49:00,1
2019-03-03 11:51:00,1
2019-03-03 11:52:00,1
2019-03-03 11:58:00,1
2019-03-03 12:00:00,1
2019-03-03 12:01:00,1
2019-03-03 12:18:00,1
2019-03-03 12:20:00,2
2019-03-03 12:26:00,1
2019-03-03 12:29:00,2
2019-03-03 12:32:00,1
2019-03-03 12:39:00,1
2019-03-03 12:44:00,1
2019-03-03 18:33:00,1
