180,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-05-21 00:45:00,1
2019-05-21 01:46:00,1
2019-05-21 02:46:00,1
2019-05-21 02:49:00,9
2019-05-21 02:52:00,1
2019-05-21 03:09:00,9
2019-05-21 03:45:00,1
2019-05-21 04:44:00,1
2019-05-21 05:45:00,1
2019-05-21 06:45:00,1
2019-05-21 06:51:00,1
2019-05-21 07:45:00,1
2019-05-21 08:08:00,1
2019-05-21 08:26:00,9
2019-05-21 08:29:00,9
2019-05-21 08:45:00,1
2019-05-21 08:49:00,1
2019-05-21 09:33:00,9
2019-05-21 09:45:00,1
2019-05-21 10:43:00,1
2019-05-21 10:47:00,1
2019-05-21 11:45:00,1
2019-05-21 12:45:00,1
2019-05-21 13:34:00,9
2019-05-21 13:45:00,1
2019-05-21 14:45:00,9
2019-05-21 14:51:00,9
2019-05-21 14:52:00,1
2019-05-21 14:53:00,9
2019-05-21 15:12:00,9
2019-05-21 15:27:00,9
2019-05-21 15:45:00,1
2019-05-21 16:00:00,2
2019-05-21 16:03:00,1
2019-05-21 16:04:00,1
2019-05-21 16:06:00,1
2019-05-21 16:08:00,1
2019-05-21 16:09:00,1
2019-05-21 16:10:00,1
2019-05-21 16:11:00,1
2019-05-21 16:12:00,1
2019-05-21 16:13:00,1
2019-05-21 16:14:00,2
2019-05-21 16:16:00,2
2019-05-21 16:17:00,1
2019-05-21 16:18:00,1
2019-05-21 16:19:00,2
2019-05-21 16:20:00,1
2019-05-21 16:21:00,1
2019-05-21 16:22:00,2
2019-05-21 16:24:00,2
2019-05-21 16:25:00,1
2019-05-21 16:26:00,1
2019-05-21 16:27:00,2
2019-05-21 16:45:00,1
2019-05-21 17:45:00,1
2019-05-21 18:05:00,9
2019-05-21 18:13:00,9
2019-05-21 18:46:00,1
2019-05-21 19:45:00,1
2019-05-21 20:01:00,9
