1,"SELECT top #    p.objid,p.ra,p.dec,p.u,p.g,p.r,p.i,p.z,    s.specobjid, s.class FROM PhotoObj AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE     p.z>=# and p.z<=# and s.class=&&&"
2019-05-21 00:19:00,1
