2833,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-05-21 01:06:00,1
2019-05-21 09:13:00,12
2019-05-21 09:14:00,10
2019-05-21 09:15:00,10
2019-05-21 09:31:00,11
2019-05-21 09:32:00,11
2019-05-21 09:33:00,15
2019-05-21 09:34:00,12
2019-05-21 09:35:00,13
2019-05-21 09:36:00,10
2019-05-21 09:39:00,6
2019-05-21 09:40:00,12
2019-05-21 09:41:00,12
2019-05-21 09:42:00,12
2019-05-21 09:43:00,10
2019-05-21 09:44:00,12
2019-05-21 09:45:00,4
2019-05-21 09:52:00,11
2019-05-21 09:53:00,14
2019-05-21 09:54:00,12
2019-05-21 09:55:00,16
2019-05-21 09:56:00,11
2019-05-21 09:57:00,4
2019-05-21 10:08:00,4
2019-05-21 11:20:00,103
2019-05-21 11:21:00,200
2019-05-21 11:24:00,76
2019-05-21 11:25:00,192
2019-05-21 11:33:00,269
2019-05-21 12:50:00,230
2019-05-21 12:51:00,300
2019-05-21 13:21:00,144
2019-05-21 13:22:00,306
2019-05-21 13:23:00,10
2019-05-21 13:27:00,29
2019-05-21 13:28:00,291
2019-05-21 13:29:00,296
2019-05-21 13:30:00,119
2019-05-21 14:27:00,2
2019-05-21 14:28:00,2
2019-05-21 15:24:00,2
2019-05-21 15:27:00,2
2019-05-21 15:33:00,2
2019-05-21 15:34:00,2
2019-05-21 16:16:00,4
2019-05-21 16:19:00,1
2019-05-21 16:21:00,1
2019-05-21 16:23:00,1
2019-05-21 19:11:00,2
2019-05-21 19:12:00,2
