2247,"SELECT DISTINCT p.objID, p.skyVersion, p.mode, p.clean, p.type, p.ra, p.dec, r, g, i, p.type_r, p.petroRad_r, p.deVRad_r, p.deVAB_r, p.deVPhi_r, p.expRad_r, p.expAB_r, p.expPhi_r, p.lnLExp_r, p.lnLDeV_r, psfMag_r, psffwhm_r, p.type_g, p.petroRad_g, p.deVRad_g, p.deVAB_g, p.deVPhi_g, p.expRad_g, p.expAB_g, p.expPhi_g, p.lnLExp_g, p.lnLDeV_g, psfMag_g, psffwhm_g, p.type_i, p.petroRad_i, p.deVRad_i, p.deVAB_i, p.deVPhi_i, p.expRad_i, p.expAB_i, p.expPhi_i, p.lnLExp_i, p.lnLDeV_i, psfMag_i, psffwhm_i FROM PhotoPrimary AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-05-21 20:21:00,3
2019-05-21 20:22:00,4
2019-05-21 20:23:00,3
2019-05-21 20:24:00,1
2019-05-21 20:25:00,3
2019-05-21 20:26:00,2
2019-05-21 20:27:00,3
2019-05-21 20:28:00,2
2019-05-21 20:29:00,3
2019-05-21 20:30:00,2
2019-05-21 20:31:00,2
2019-05-21 20:32:00,3
2019-05-21 20:33:00,2
2019-05-21 20:34:00,3
2019-05-21 20:35:00,2
2019-05-21 20:36:00,2
2019-05-21 20:37:00,3
2019-05-21 20:38:00,2
2019-05-21 20:39:00,2
2019-05-21 20:40:00,3
2019-05-21 20:41:00,2
2019-05-21 20:42:00,2
2019-05-21 20:43:00,3
2019-05-21 20:44:00,2
2019-05-21 20:45:00,2
2019-05-21 20:46:00,2
2019-05-21 20:47:00,3
2019-05-21 20:48:00,1
2019-05-21 20:49:00,3
2019-05-21 20:50:00,2
2019-05-21 20:51:00,3
2019-05-21 20:52:00,2
2019-05-21 20:53:00,1
2019-05-21 20:54:00,3
2019-05-21 20:55:00,3
2019-05-21 20:56:00,2
2019-05-21 20:57:00,2
2019-05-21 20:58:00,4
2019-05-21 20:59:00,3
2019-05-21 21:00:00,2
2019-05-21 21:01:00,3
2019-05-21 21:02:00,2
2019-05-21 21:03:00,3
2019-05-21 21:04:00,2
2019-05-21 21:05:00,2
2019-05-21 21:06:00,3
2019-05-21 21:07:00,2
2019-05-21 21:08:00,3
2019-05-21 21:09:00,2
2019-05-21 21:10:00,3
2019-05-21 21:11:00,3
2019-05-21 21:12:00,2
2019-05-21 21:13:00,2
2019-05-21 21:14:00,3
2019-05-21 21:15:00,2
2019-05-21 21:16:00,3
2019-05-21 21:17:00,2
2019-05-21 21:18:00,1
2019-05-21 21:58:00,2
2019-05-21 21:59:00,4
2019-05-21 22:00:00,5
2019-05-21 22:01:00,4
2019-05-21 22:02:00,5
2019-05-21 22:03:00,3
2019-05-21 22:04:00,5
2019-05-21 22:05:00,4
2019-05-21 22:06:00,3
2019-05-21 22:07:00,5
2019-05-21 22:08:00,5
2019-05-21 22:09:00,4
2019-05-21 22:10:00,4
2019-05-21 22:11:00,6
2019-05-21 22:12:00,4
2019-05-21 22:13:00,6
2019-05-21 22:14:00,4
2019-05-21 22:15:00,5
2019-05-21 22:36:00,2
2019-05-21 22:37:00,4
2019-05-21 22:38:00,5
2019-05-21 22:39:00,5
2019-05-21 22:40:00,3
2019-05-21 22:41:00,6
2019-05-21 22:42:00,4
2019-05-21 22:43:00,5
2019-05-21 22:44:00,5
2019-05-21 22:45:00,4
2019-05-21 22:46:00,5
2019-05-21 22:47:00,5
2019-05-21 22:48:00,4
2019-05-21 22:49:00,5
2019-05-21 22:50:00,5
2019-05-21 22:51:00,4
2019-05-21 22:52:00,5
2019-05-21 22:53:00,4
2019-05-21 22:54:00,3
2019-05-21 22:55:00,4
2019-05-21 22:56:00,5
2019-05-21 22:57:00,5
2019-05-21 22:58:00,5
2019-05-21 22:59:00,5
2019-05-21 23:00:00,5
2019-05-21 23:01:00,5
2019-05-21 23:02:00,5
2019-05-21 23:03:00,5
2019-05-21 23:04:00,4
2019-05-21 23:05:00,4
2019-05-21 23:06:00,4
2019-05-21 23:07:00,5
2019-05-21 23:08:00,5
2019-05-21 23:09:00,5
2019-05-21 23:10:00,4
2019-05-21 23:11:00,5
2019-05-21 23:12:00,5
2019-05-21 23:13:00,6
2019-05-21 23:14:00,4
2019-05-21 23:15:00,6
2019-05-21 23:16:00,4
2019-05-21 23:17:00,6
2019-05-21 23:18:00,4
2019-05-21 23:19:00,4
2019-05-21 23:20:00,6
2019-05-21 23:21:00,4
2019-05-21 23:22:00,6
2019-05-21 23:23:00,4
2019-05-21 23:24:00,4
2019-05-21 23:25:00,6
2019-05-21 23:26:00,4
2019-05-21 23:27:00,6
2019-05-21 23:28:00,4
2019-05-21 23:29:00,4
2019-05-21 23:30:00,6
2019-05-21 23:31:00,4
2019-05-21 23:32:00,5
2019-05-21 23:33:00,7
2019-05-21 23:34:00,4
2019-05-21 23:35:00,5
2019-05-21 23:36:00,5
2019-05-21 23:37:00,5
2019-05-21 23:38:00,5
2019-05-21 23:39:00,5
2019-05-21 23:40:00,5
2019-05-21 23:41:00,4
2019-05-21 23:42:00,6
2019-05-21 23:43:00,4
2019-05-21 23:44:00,5
2019-05-21 23:45:00,6
2019-05-21 23:46:00,4
2019-05-21 23:47:00,6
2019-05-21 23:48:00,4
2019-05-21 23:49:00,5
2019-05-21 23:50:00,5
2019-05-21 23:51:00,4
2019-05-21 23:52:00,7
2019-05-21 23:53:00,5
2019-05-21 23:54:00,5
2019-05-21 23:55:00,5
2019-05-21 23:56:00,6
2019-05-21 23:57:00,6
2019-05-21 23:58:00,4
2019-05-21 23:59:00,6
