36,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-10-18 00:55:00,1
2019-10-18 00:59:00,1
2019-10-18 04:04:00,1
2019-10-18 07:08:00,1
2019-10-18 07:36:00,1
2019-10-18 07:47:00,1
2019-10-18 07:48:00,1
2019-10-18 11:00:00,1
2019-10-18 11:22:00,1
2019-10-18 16:21:00,1
2019-10-18 16:24:00,1
2019-10-18 17:51:00,1
2019-10-18 17:52:00,1
2019-10-18 17:53:00,2
2019-10-18 17:54:00,1
2019-10-18 17:55:00,4
2019-10-18 17:56:00,2
2019-10-18 17:57:00,2
2019-10-18 17:58:00,2
2019-10-18 17:59:00,1
2019-10-18 18:00:00,1
2019-10-18 18:16:00,1
2019-10-18 19:52:00,1
2019-10-18 23:09:00,1
2019-10-18 23:13:00,1
2019-10-18 23:16:00,1
2019-10-18 23:20:00,1
2019-10-18 23:22:00,1
2019-10-18 23:23:00,1
