2,"SELECT TOP # s.SpecObjID,    s.z,    ph.dered_u,   ph.dered_g,   ph.dered_r  FROM SpecPhotoAll as ph,    SpecPhoto as s,   SpecLine  as L,   SpecObjAll as so    WHERE s.specClass = #      AND ph.specObjID = s.specObjID     AND L.specObjID = s.specObjID     AND so.specObjID = s.specObjID     AND s.z < #"
2019-10-18 16:06:00,2
