60,select * from Frame where fieldId=#
2019-10-18 00:36:00,1
2019-10-18 00:43:00,3
2019-10-18 03:17:00,1
2019-10-18 03:26:00,1
2019-10-18 05:08:00,1
2019-10-18 05:14:00,1
2019-10-18 05:23:00,1
2019-10-18 06:32:00,1
2019-10-18 07:24:00,1
2019-10-18 07:35:00,1
2019-10-18 07:42:00,1
2019-10-18 08:05:00,1
2019-10-18 08:13:00,1
2019-10-18 10:02:00,1
2019-10-18 10:05:00,1
2019-10-18 11:14:00,1
2019-10-18 13:01:00,1
2019-10-18 13:49:00,1
2019-10-18 14:33:00,1
2019-10-18 15:15:00,1
2019-10-18 15:36:00,1
2019-10-18 15:38:00,1
2019-10-18 15:40:00,1
2019-10-18 15:42:00,1
2019-10-18 15:45:00,2
2019-10-18 15:48:00,1
2019-10-18 15:50:00,1
2019-10-18 15:51:00,1
2019-10-18 15:53:00,1
2019-10-18 15:54:00,1
2019-10-18 15:57:00,1
2019-10-18 15:59:00,1
2019-10-18 16:03:00,1
2019-10-18 16:05:00,1
2019-10-18 16:08:00,1
2019-10-18 16:10:00,1
2019-10-18 16:11:00,1
2019-10-18 16:15:00,1
2019-10-18 16:17:00,1
2019-10-18 16:18:00,1
2019-10-18 16:23:00,2
2019-10-18 16:27:00,1
2019-10-18 16:30:00,1
2019-10-18 18:05:00,1
2019-10-18 19:23:00,1
2019-10-18 20:01:00,1
2019-10-18 20:20:00,1
2019-10-18 21:45:00,1
2019-10-18 21:46:00,1
2019-10-18 21:50:00,1
2019-10-18 21:54:00,1
2019-10-18 21:59:00,1
2019-10-18 22:01:00,1
2019-10-18 22:02:00,1
2019-10-18 22:03:00,1
2019-10-18 22:35:00,1
