1,"SELECT TOP # s.SpecObjID,    s.z,    ph.u,   ph.g,   ph.r   FROM SpecPhoto as s,    PhotoObjAll as ph    WHERE s.specClass = #       AND ph.objID = s.specObjID"
2019-10-18 13:43:00,1
