2,"SELECT TOP # s.SpecObjID,    s.z,    ph.u,   ph.g,   ph.r   FROM PhotoObjAll as ph, SpecPhoto as s    WHERE s.specClass = #      AND ph.specObjID = s.specObjID"
2019-10-18 15:41:00,2
