25,select * from SpecLineIndex where specObjId=#
2019-10-18 01:06:00,1
2019-10-18 15:34:00,1
2019-10-18 15:38:00,1
2019-10-18 15:41:00,1
2019-10-18 15:43:00,1
2019-10-18 15:46:00,1
2019-10-18 15:48:00,1
2019-10-18 15:50:00,1
2019-10-18 15:52:00,1
2019-10-18 15:54:00,1
2019-10-18 15:58:00,1
2019-10-18 15:59:00,1
2019-10-18 16:03:00,1
2019-10-18 16:05:00,1
2019-10-18 16:06:00,1
2019-10-18 16:10:00,1
2019-10-18 16:13:00,2
2019-10-18 16:17:00,1
2019-10-18 16:19:00,1
2019-10-18 16:21:00,1
2019-10-18 16:25:00,1
2019-10-18 16:27:00,1
2019-10-18 16:29:00,1
2019-10-18 17:15:00,1
