192,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-10-18 00:02:00,2
2019-10-18 00:05:00,2
2019-10-18 00:08:00,2
2019-10-18 00:11:00,2
2019-10-18 00:32:00,2
2019-10-18 00:35:00,2
2019-10-18 00:37:00,2
2019-10-18 00:40:00,2
2019-10-18 01:00:00,2
2019-10-18 01:03:00,2
2019-10-18 01:06:00,2
2019-10-18 01:09:00,2
2019-10-18 01:29:00,2
2019-10-18 01:32:00,2
2019-10-18 01:35:00,2
2019-10-18 01:38:00,2
2019-10-18 01:58:00,2
2019-10-18 02:01:00,2
2019-10-18 02:04:00,2
2019-10-18 02:07:00,2
2019-10-18 02:27:00,2
2019-10-18 02:30:00,2
2019-10-18 02:33:00,2
2019-10-18 02:36:00,2
2019-10-18 02:56:00,2
2019-10-18 02:59:00,2
2019-10-18 03:01:00,2
2019-10-18 03:04:00,2
2019-10-18 03:25:00,2
2019-10-18 03:27:00,2
2019-10-18 03:30:00,2
2019-10-18 03:33:00,2
2019-10-18 03:54:00,2
2019-10-18 03:57:00,2
2019-10-18 03:59:00,2
2019-10-18 04:02:00,2
2019-10-18 04:23:00,2
2019-10-18 04:25:00,2
2019-10-18 04:28:00,2
2019-10-18 04:31:00,2
2019-10-18 04:54:00,2
2019-10-18 04:58:00,2
2019-10-18 05:02:00,2
2019-10-18 05:07:00,2
2019-10-18 05:41:00,2
2019-10-18 05:44:00,2
2019-10-18 05:46:00,2
2019-10-18 05:48:00,2
2019-10-18 06:09:00,2
2019-10-18 06:11:00,2
2019-10-18 06:13:00,2
2019-10-18 06:16:00,2
2019-10-18 06:36:00,2
2019-10-18 06:38:00,2
2019-10-18 06:41:00,2
2019-10-18 06:43:00,2
2019-10-18 07:02:00,2
2019-10-18 07:05:00,2
2019-10-18 07:07:00,2
2019-10-18 07:09:00,2
2019-10-18 07:29:00,2
2019-10-18 07:31:00,2
2019-10-18 07:34:00,2
2019-10-18 07:36:00,2
2019-10-18 07:55:00,2
2019-10-18 07:57:00,2
2019-10-18 08:00:00,2
2019-10-18 08:02:00,2
2019-10-18 08:22:00,2
2019-10-18 08:24:00,2
2019-10-18 08:27:00,2
2019-10-18 08:31:00,2
2019-10-18 08:51:00,2
2019-10-18 08:54:00,2
2019-10-18 08:56:00,2
2019-10-18 09:00:00,2
2019-10-18 09:20:00,2
2019-10-18 09:23:00,2
2019-10-18 09:26:00,2
2019-10-18 09:29:00,2
2019-10-18 09:50:00,2
2019-10-18 09:53:00,2
2019-10-18 09:56:00,2
2019-10-18 10:00:00,2
2019-10-18 10:21:00,2
2019-10-18 10:23:00,1
2019-10-18 10:24:00,1
2019-10-18 10:26:00,2
2019-10-18 10:30:00,2
2019-10-18 10:51:00,2
2019-10-18 10:54:00,2
2019-10-18 10:57:00,2
2019-10-18 11:01:00,2
2019-10-18 11:10:00,2
2019-10-18 11:11:00,2
2019-10-18 11:13:00,2
2019-10-18 11:15:00,2
