7,"select name, type, description from DBObjects where  type in (&&&,&&&) and access=&&& and UPPER(name) like &&&"
2019-07-07 00:44:00,1
2019-07-07 01:17:00,1
2019-07-07 09:11:00,1
2019-07-07 10:35:00,2
2019-07-07 14:57:00,1
2019-07-07 15:42:00,1
