1297,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-07-07 00:00:00,4
2019-07-07 00:05:00,2
2019-07-07 00:06:00,3
2019-07-07 00:10:00,4
2019-07-07 00:15:00,2
2019-07-07 00:16:00,3
2019-07-07 00:20:00,4
2019-07-07 00:25:00,2
2019-07-07 00:26:00,3
2019-07-07 00:30:00,5
2019-07-07 00:35:00,2
2019-07-07 00:36:00,3
2019-07-07 00:40:00,4
2019-07-07 00:45:00,2
2019-07-07 00:46:00,3
2019-07-07 00:50:00,4
2019-07-07 00:55:00,2
2019-07-07 00:56:00,3
2019-07-07 01:00:00,4
2019-07-07 01:05:00,2
2019-07-07 01:06:00,3
2019-07-07 01:10:00,4
2019-07-07 01:15:00,2
2019-07-07 01:16:00,3
2019-07-07 01:20:00,4
2019-07-07 01:25:00,2
2019-07-07 01:26:00,3
2019-07-07 01:30:00,4
2019-07-07 01:35:00,2
2019-07-07 01:36:00,3
2019-07-07 01:40:00,4
2019-07-07 01:45:00,2
2019-07-07 01:46:00,3
2019-07-07 01:50:00,4
2019-07-07 01:55:00,2
2019-07-07 01:56:00,3
2019-07-07 02:00:00,4
2019-07-07 02:05:00,2
2019-07-07 02:06:00,3
2019-07-07 02:10:00,4
2019-07-07 02:15:00,2
2019-07-07 02:16:00,3
2019-07-07 02:20:00,4
2019-07-07 02:25:00,2
2019-07-07 02:26:00,3
2019-07-07 02:30:00,4
2019-07-07 02:35:00,2
2019-07-07 02:36:00,3
2019-07-07 02:40:00,4
2019-07-07 02:45:00,2
2019-07-07 02:46:00,3
2019-07-07 02:50:00,4
2019-07-07 02:55:00,2
2019-07-07 02:56:00,3
2019-07-07 03:00:00,4
2019-07-07 03:05:00,2
2019-07-07 03:06:00,3
2019-07-07 03:10:00,4
2019-07-07 03:15:00,2
2019-07-07 03:16:00,3
2019-07-07 03:20:00,4
2019-07-07 03:25:00,2
2019-07-07 03:26:00,3
2019-07-07 03:30:00,4
