490,select * from Photoz where objid=#
2019-04-28 00:06:00,1
2019-04-28 00:08:00,2
2019-04-28 00:12:00,2
2019-04-28 00:14:00,1
2019-04-28 00:16:00,1
2019-04-28 00:22:00,1
2019-04-28 00:24:00,1
2019-04-28 00:26:00,1
2019-04-28 00:31:00,1
2019-04-28 00:33:00,2
2019-04-28 00:34:00,1
2019-04-28 00:35:00,1
2019-04-28 00:39:00,1
2019-04-28 00:42:00,1
2019-04-28 00:43:00,1
2019-04-28 00:44:00,1
2019-04-28 00:54:00,1
2019-04-28 00:55:00,1
2019-04-28 00:56:00,1
2019-04-28 01:01:00,1
2019-04-28 01:02:00,1
2019-04-28 01:11:00,1
2019-04-28 01:14:00,1
2019-04-28 01:16:00,1
2019-04-28 01:18:00,1
2019-04-28 01:19:00,1
2019-04-28 01:24:00,1
2019-04-28 01:28:00,2
2019-04-28 01:35:00,1
2019-04-28 01:36:00,1
2019-04-28 01:37:00,2
2019-04-28 01:42:00,1
2019-04-28 01:45:00,1
2019-04-28 01:50:00,2
2019-04-28 01:52:00,2
2019-04-28 01:58:00,1
2019-04-28 02:03:00,1
2019-04-28 02:04:00,1
2019-04-28 02:08:00,1
2019-04-28 02:10:00,1
2019-04-28 02:14:00,1
2019-04-28 02:16:00,1
2019-04-28 02:17:00,1
2019-04-28 02:19:00,1
2019-04-28 02:21:00,1
2019-04-28 02:24:00,1
2019-04-28 02:28:00,1
2019-04-28 02:29:00,2
2019-04-28 02:44:00,1
2019-04-28 02:50:00,1
2019-04-28 02:55:00,1
2019-04-28 02:58:00,2
2019-04-28 02:59:00,1
2019-04-28 03:01:00,1
2019-04-28 03:03:00,1
2019-04-28 03:06:00,1
2019-04-28 03:11:00,1
2019-04-28 03:22:00,2
2019-04-28 03:26:00,1
2019-04-28 03:27:00,1
2019-04-28 03:30:00,1
2019-04-28 03:41:00,1
2019-04-28 03:42:00,2
2019-04-28 03:48:00,1
2019-04-28 03:53:00,1
2019-04-28 03:55:00,1
2019-04-28 04:06:00,1
2019-04-28 04:13:00,1
2019-04-28 04:18:00,1
2019-04-28 04:21:00,1
2019-04-28 04:24:00,1
2019-04-28 04:49:00,1
2019-04-28 04:54:00,1
2019-04-28 05:08:00,1
2019-04-28 05:12:00,1
2019-04-28 05:16:00,1
2019-04-28 05:18:00,1
2019-04-28 05:19:00,1
2019-04-28 05:20:00,1
2019-04-28 05:23:00,1
2019-04-28 05:29:00,1
2019-04-28 05:39:00,1
2019-04-28 05:48:00,1
2019-04-28 05:49:00,1
2019-04-28 05:54:00,1
2019-04-28 06:00:00,1
2019-04-28 06:01:00,2
2019-04-28 06:04:00,1
2019-04-28 06:05:00,1
2019-04-28 06:06:00,1
2019-04-28 06:08:00,1
2019-04-28 06:16:00,1
2019-04-28 06:17:00,1
2019-04-28 06:18:00,1
2019-04-28 06:21:00,1
2019-04-28 06:25:00,1
2019-04-28 06:29:00,1
2019-04-28 06:31:00,1
2019-04-28 06:33:00,1
2019-04-28 06:35:00,1
2019-04-28 06:40:00,1
2019-04-28 06:43:00,2
2019-04-28 06:47:00,2
2019-04-28 06:50:00,1
2019-04-28 06:51:00,2
2019-04-28 06:54:00,1
2019-04-28 06:55:00,1
2019-04-28 06:56:00,1
2019-04-28 07:04:00,1
2019-04-28 07:10:00,1
2019-04-28 07:16:00,1
2019-04-28 07:17:00,1
2019-04-28 07:19:00,1
2019-04-28 07:43:00,1
2019-04-28 07:45:00,1
2019-04-28 07:46:00,1
2019-04-28 07:47:00,1
2019-04-28 07:49:00,1
2019-04-28 07:53:00,1
2019-04-28 07:55:00,1
2019-04-28 08:02:00,1
2019-04-28 08:08:00,1
2019-04-28 08:17:00,2
2019-04-28 08:18:00,1
2019-04-28 08:21:00,1
2019-04-28 08:22:00,1
2019-04-28 08:28:00,1
2019-04-28 08:32:00,1
2019-04-28 08:33:00,1
2019-04-28 08:35:00,1
2019-04-28 08:44:00,1
2019-04-28 08:52:00,1
2019-04-28 08:57:00,1
2019-04-28 09:12:00,1
2019-04-28 09:15:00,1
2019-04-28 09:21:00,1
2019-04-28 09:22:00,1
2019-04-28 09:34:00,1
2019-04-28 09:39:00,1
2019-04-28 09:41:00,1
2019-04-28 09:43:00,1
2019-04-28 09:44:00,1
2019-04-28 09:50:00,1
2019-04-28 09:54:00,1
2019-04-28 09:59:00,1
2019-04-28 10:03:00,1
2019-04-28 10:05:00,2
2019-04-28 10:06:00,2
2019-04-28 10:10:00,2
2019-04-28 10:15:00,2
2019-04-28 10:16:00,1
2019-04-28 10:19:00,1
2019-04-28 10:30:00,1
2019-04-28 10:37:00,1
2019-04-28 10:41:00,1
2019-04-28 10:43:00,1
2019-04-28 10:45:00,1
2019-04-28 10:49:00,1
2019-04-28 10:56:00,1
2019-04-28 10:59:00,1
2019-04-28 11:00:00,1
2019-04-28 11:04:00,1
2019-04-28 11:10:00,1
2019-04-28 11:11:00,1
2019-04-28 11:14:00,1
2019-04-28 11:15:00,2
2019-04-28 11:16:00,1
2019-04-28 11:17:00,3
2019-04-28 11:27:00,1
2019-04-28 11:28:00,1
2019-04-28 11:29:00,1
2019-04-28 11:34:00,2
2019-04-28 11:36:00,1
2019-04-28 11:37:00,2
2019-04-28 11:43:00,2
2019-04-28 11:47:00,1
2019-04-28 11:48:00,1
2019-04-28 12:01:00,1
2019-04-28 12:04:00,1
2019-04-28 12:05:00,1
2019-04-28 12:06:00,1
2019-04-28 12:07:00,1
2019-04-28 12:11:00,1
2019-04-28 12:15:00,1
2019-04-28 12:22:00,1
2019-04-28 12:23:00,1
2019-04-28 12:25:00,1
2019-04-28 12:26:00,1
2019-04-28 12:33:00,1
2019-04-28 12:35:00,1
2019-04-28 12:36:00,3
2019-04-28 12:42:00,1
2019-04-28 12:47:00,1
2019-04-28 12:50:00,1
2019-04-28 12:51:00,1
2019-04-28 12:52:00,1
2019-04-28 12:56:00,1
2019-04-28 13:04:00,1
2019-04-28 13:06:00,1
2019-04-28 13:09:00,1
2019-04-28 13:13:00,1
2019-04-28 13:23:00,1
2019-04-28 13:26:00,1
2019-04-28 13:27:00,2
2019-04-28 13:36:00,1
2019-04-28 13:38:00,1
2019-04-28 13:45:00,2
2019-04-28 13:47:00,1
2019-04-28 13:51:00,1
2019-04-28 13:54:00,1
2019-04-28 13:58:00,1
2019-04-28 14:10:00,2
2019-04-28 14:11:00,1
2019-04-28 14:13:00,1
2019-04-28 14:18:00,2
2019-04-28 14:23:00,1
2019-04-28 14:24:00,1
2019-04-28 14:26:00,1
2019-04-28 14:27:00,1
2019-04-28 14:30:00,1
2019-04-28 14:31:00,1
2019-04-28 14:32:00,1
2019-04-28 14:34:00,2
2019-04-28 14:35:00,1
2019-04-28 14:38:00,1
2019-04-28 14:48:00,1
2019-04-28 14:49:00,1
2019-04-28 14:50:00,1
2019-04-28 14:56:00,1
2019-04-28 14:58:00,1
2019-04-28 15:03:00,2
2019-04-28 15:04:00,1
2019-04-28 15:07:00,1
2019-04-28 15:08:00,1
2019-04-28 15:14:00,1
2019-04-28 15:17:00,1
2019-04-28 15:20:00,1
2019-04-28 15:58:00,15
2019-04-28 15:59:00,2
2019-04-28 16:14:00,1
2019-04-28 16:15:00,1
2019-04-28 16:31:00,1
2019-04-28 16:47:00,1
2019-04-28 16:49:00,1
2019-04-28 16:50:00,1
2019-04-28 16:53:00,1
2019-04-28 16:55:00,1
2019-04-28 16:56:00,1
2019-04-28 17:02:00,1
2019-04-28 17:03:00,1
2019-04-28 17:04:00,1
2019-04-28 17:13:00,1
2019-04-28 17:14:00,1
2019-04-28 17:16:00,1
2019-04-28 17:17:00,1
2019-04-28 17:18:00,1
2019-04-28 17:21:00,1
2019-04-28 17:23:00,1
2019-04-28 17:24:00,1
2019-04-28 17:26:00,1
2019-04-28 17:27:00,4
2019-04-28 17:28:00,11
