2,"SELECT   Lo.STAR_NAME, Lo.RA, Lo.DEC,   Lo.DISTI, Lo.DISTI_ERR, Lo.RV,   Lo.PM_RA, Lo.PM_DEC, Lo.SOURCE_PM,    Lt.TEFFF, Lt.TEFFF_ERR, Lt.LUM_CLASS, Lt.SN_AVG,   Lt.FEHF, Lt.FEHF_ERR, Lt.CARBON, Lt.CARBON_ERR, Lt.CC_CAR, Lt.CAR_DET into mydb.MyTable_# from LAM_orig AS Lo   JOIN LAM_tim AS Lt ON Lo.SPEC_NAME=Lt.SPEC_NAME"
2019-04-28 16:23:00,2
