208,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-04-28 00:45:00,1
2019-04-28 01:45:00,1
2019-04-28 02:07:00,9
2019-04-28 02:21:00,1
2019-04-28 02:45:00,1
2019-04-28 03:45:00,1
2019-04-28 04:45:00,1
2019-04-28 05:05:00,1
2019-04-28 05:06:00,9
2019-04-28 05:45:00,1
2019-04-28 06:45:00,1
2019-04-28 06:52:00,1
2019-04-28 07:45:00,1
2019-04-28 08:04:00,9
2019-04-28 08:14:00,9
2019-04-28 08:15:00,44
2019-04-28 08:16:00,28
2019-04-28 08:40:00,9
2019-04-28 08:45:00,8
2019-04-28 08:46:00,2
2019-04-28 09:45:00,1
2019-04-28 09:52:00,1
2019-04-28 10:14:00,1
2019-04-28 10:15:00,8
2019-04-28 10:45:00,1
2019-04-28 11:02:00,9
2019-04-28 11:15:00,1
2019-04-28 11:36:00,9
2019-04-28 11:45:00,1
2019-04-28 12:45:00,1
2019-04-28 13:41:00,9
2019-04-28 13:45:00,1
2019-04-28 14:13:00,9
2019-04-28 14:41:00,1
2019-04-28 14:45:00,1
2019-04-28 15:45:00,1
2019-04-28 16:45:00,1
2019-04-28 17:45:00,1
2019-04-28 18:44:00,9
2019-04-28 18:45:00,1
2019-04-28 18:52:00,1
2019-04-28 19:45:00,1
2019-04-28 19:52:00,1
