23,select * from galSpecLine where specObjId=#
2019-04-28 00:10:00,1
2019-04-28 01:17:00,1
2019-04-28 02:26:00,1
2019-04-28 03:00:00,1
2019-04-28 05:23:00,1
2019-04-28 06:09:00,1
2019-04-28 07:22:00,1
2019-04-28 08:29:00,1
2019-04-28 09:13:00,1
2019-04-28 09:26:00,1
2019-04-28 10:17:00,1
2019-04-28 10:48:00,1
2019-04-28 10:52:00,1
2019-04-28 11:11:00,1
2019-04-28 11:15:00,1
2019-04-28 12:11:00,1
2019-04-28 14:03:00,1
2019-04-28 15:03:00,1
2019-04-28 16:15:00,1
2019-04-28 16:28:00,1
2019-04-28 17:41:00,1
2019-04-28 19:07:00,1
2019-04-28 19:40:00,1
