1,"SELECT s.ra, s.dec, s.z, b.lgm_tot_p5#, b.sfr_tot_p5#   OUTER APPLY dbo.fGetNearbyObjEq(# #, #) as n   LEFT JOIN SpecPhotoAll as s on s.objID = n.objID   AND galSpecExtra as b on b.specObjID = s.specObjID"
2019-04-28 04:10:00,1
