11928,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-04-28 13:23:00,24
2019-04-28 13:24:00,19
2019-04-28 13:25:00,37
2019-04-28 13:26:00,38
2019-04-28 13:27:00,52
2019-04-28 13:28:00,31
2019-04-28 13:29:00,37
2019-04-28 13:30:00,32
2019-04-28 13:31:00,40
2019-04-28 13:32:00,39
2019-04-28 13:33:00,34
2019-04-28 13:34:00,44
2019-04-28 13:35:00,29
2019-04-28 13:36:00,43
2019-04-28 13:37:00,34
2019-04-28 13:38:00,38
2019-04-28 13:39:00,38
2019-04-28 13:40:00,34
2019-04-28 13:41:00,45
2019-04-28 13:42:00,39
2019-04-28 13:43:00,34
2019-04-28 13:44:00,26
2019-04-28 13:45:00,37
2019-04-28 13:46:00,41
2019-04-28 13:47:00,41
2019-04-28 13:48:00,39
2019-04-28 13:49:00,34
2019-04-28 13:50:00,33
2019-04-28 13:51:00,49
2019-04-28 13:52:00,40
2019-04-28 13:53:00,39
2019-04-28 13:54:00,24
2019-04-28 13:55:00,41
2019-04-28 13:56:00,34
2019-04-28 13:57:00,32
2019-04-28 13:58:00,38
2019-04-28 13:59:00,32
2019-04-28 14:00:00,28
2019-04-28 14:01:00,38
2019-04-28 14:02:00,39
2019-04-28 14:03:00,34
2019-04-28 14:04:00,37
2019-04-28 14:05:00,26
2019-04-28 14:06:00,43
2019-04-28 14:07:00,37
2019-04-28 14:08:00,29
2019-04-28 14:09:00,24
2019-04-28 14:10:00,39
2019-04-28 14:11:00,34
2019-04-28 14:12:00,37
2019-04-28 14:13:00,38
2019-04-28 14:14:00,25
2019-04-28 14:15:00,34
2019-04-28 14:16:00,41
2019-04-28 14:17:00,33
2019-04-28 14:18:00,28
2019-04-28 14:19:00,39
2019-04-28 14:20:00,27
2019-04-28 14:21:00,34
2019-04-28 14:22:00,19
2019-04-28 14:23:00,38
2019-04-28 14:24:00,35
2019-04-28 14:25:00,34
2019-04-28 14:26:00,31
2019-04-28 14:33:00,34
2019-04-28 14:34:00,53
2019-04-28 14:35:00,32
2019-04-28 14:36:00,39
2019-04-28 14:37:00,48
2019-04-28 14:38:00,34
2019-04-28 14:39:00,28
