12,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-04-28 13:57:00,1
2019-04-28 14:02:00,1
2019-04-28 14:24:00,1
2019-04-28 14:34:00,1
2019-04-28 14:38:00,1
2019-04-28 15:01:00,1
2019-04-28 15:05:00,1
2019-04-28 15:27:00,1
2019-04-28 15:31:00,1
2019-04-28 15:37:00,1
2019-04-28 15:39:00,1
2019-04-28 15:42:00,1
