119,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-04-28 01:46:00,1
2019-04-28 01:48:00,1
2019-04-28 01:51:00,1
2019-04-28 01:53:00,1
2019-04-28 01:55:00,1
2019-04-28 01:58:00,1
2019-04-28 02:01:00,1
2019-04-28 02:03:00,1
2019-04-28 02:05:00,1
2019-04-28 02:07:00,1
2019-04-28 02:09:00,1
2019-04-28 02:11:00,1
2019-04-28 02:14:00,1
2019-04-28 02:16:00,1
2019-04-28 02:18:00,1
2019-04-28 02:21:00,1
2019-04-28 02:23:00,1
2019-04-28 02:25:00,1
2019-04-28 02:27:00,1
2019-04-28 02:29:00,1
2019-04-28 02:34:00,1
2019-04-28 02:41:00,1
2019-04-28 02:43:00,1
2019-04-28 02:46:00,1
2019-04-28 02:47:00,1
2019-04-28 02:49:00,1
2019-04-28 02:51:00,1
2019-04-28 02:53:00,1
2019-04-28 02:56:00,1
2019-04-28 02:58:00,1
2019-04-28 03:00:00,1
2019-04-28 03:02:00,1
2019-04-28 03:06:00,1
2019-04-28 03:08:00,1
2019-04-28 03:11:00,1
2019-04-28 03:12:00,1
2019-04-28 03:15:00,1
2019-04-28 03:17:00,1
2019-04-28 03:19:00,1
2019-04-28 03:21:00,1
2019-04-28 03:23:00,1
2019-04-28 03:25:00,1
2019-04-28 03:27:00,1
2019-04-28 03:29:00,1
2019-04-28 03:32:00,1
2019-04-28 03:34:00,1
2019-04-28 03:36:00,1
2019-04-28 03:38:00,1
2019-04-28 03:40:00,1
2019-04-28 03:41:00,1
2019-04-28 03:43:00,1
2019-04-28 03:45:00,1
2019-04-28 03:47:00,1
2019-04-28 03:49:00,1
2019-04-28 03:51:00,1
2019-04-28 03:53:00,1
2019-04-28 03:55:00,1
2019-04-28 03:58:00,1
2019-04-28 04:01:00,1
2019-04-28 04:03:00,1
2019-04-28 04:05:00,1
2019-04-28 04:07:00,1
2019-04-28 04:10:00,1
2019-04-28 04:12:00,1
2019-04-28 04:14:00,1
2019-04-28 04:16:00,1
2019-04-28 04:17:00,1
2019-04-28 04:19:00,1
2019-04-28 04:21:00,1
2019-04-28 04:22:00,1
2019-04-28 04:23:00,1
2019-04-28 04:25:00,1
2019-04-28 04:27:00,1
2019-04-28 04:28:00,1
2019-04-28 04:31:00,1
2019-04-28 04:33:00,1
2019-04-28 04:35:00,1
2019-04-28 04:36:00,1
2019-04-28 04:38:00,1
2019-04-28 04:40:00,1
2019-04-28 04:42:00,1
2019-04-28 04:44:00,1
2019-04-28 04:46:00,1
2019-04-28 04:49:00,1
2019-04-28 04:52:00,1
2019-04-28 04:53:00,1
2019-04-28 04:55:00,1
2019-04-28 04:57:00,1
2019-04-28 04:59:00,1
2019-04-28 05:02:00,1
2019-04-28 05:04:00,1
2019-04-28 05:07:00,1
2019-04-28 05:09:00,1
2019-04-28 05:11:00,1
2019-04-28 05:14:00,1
2019-04-28 05:16:00,2
2019-04-28 05:19:00,1
2019-04-28 05:21:00,1
2019-04-28 05:23:00,1
2019-04-28 05:26:00,1
2019-04-28 05:29:00,1
2019-04-28 05:31:00,1
2019-04-28 05:33:00,1
2019-04-28 05:36:00,1
2019-04-28 05:38:00,1
2019-04-28 05:40:00,1
2019-04-28 05:42:00,1
2019-04-28 05:44:00,1
2019-04-28 05:46:00,1
2019-04-28 05:48:00,1
2019-04-28 05:50:00,1
2019-04-28 05:52:00,1
2019-04-28 05:55:00,1
2019-04-28 05:57:00,1
2019-04-28 05:59:00,1
2019-04-28 06:01:00,1
2019-04-28 06:03:00,1
2019-04-28 06:06:00,1
