88,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-04-28 00:44:00,2
2019-04-28 00:45:00,1
2019-04-28 02:12:00,1
2019-04-28 03:06:00,1
2019-04-28 03:07:00,1
2019-04-28 06:44:00,3
2019-04-28 06:45:00,2
2019-04-28 06:47:00,2
2019-04-28 06:53:00,1
2019-04-28 06:57:00,5
2019-04-28 06:58:00,1
2019-04-28 06:59:00,1
2019-04-28 07:13:00,1
2019-04-28 07:58:00,1
2019-04-28 07:59:00,2
2019-04-28 08:01:00,2
2019-04-28 08:06:00,1
2019-04-28 08:07:00,2
2019-04-28 08:08:00,1
2019-04-28 08:13:00,1
2019-04-28 09:09:00,1
2019-04-28 09:10:00,1
2019-04-28 09:13:00,1
2019-04-28 09:14:00,1
2019-04-28 09:20:00,1
2019-04-28 12:15:00,4
2019-04-28 12:30:00,1
2019-04-28 15:05:00,2
2019-04-28 15:58:00,1
2019-04-28 15:59:00,3
2019-04-28 16:45:00,1
2019-04-28 16:46:00,2
2019-04-28 16:52:00,1
2019-04-28 17:02:00,1
2019-04-28 17:56:00,1
2019-04-28 17:57:00,2
2019-04-28 17:58:00,2
2019-04-28 17:59:00,2
2019-04-28 18:16:00,2
2019-04-28 18:17:00,1
2019-04-28 18:22:00,1
2019-04-28 18:25:00,1
2019-04-28 18:58:00,1
2019-04-28 19:04:00,1
2019-04-28 19:05:00,4
2019-04-28 19:07:00,2
2019-04-28 19:08:00,2
2019-04-28 19:10:00,1
2019-04-28 19:11:00,1
2019-04-28 19:12:00,1
2019-04-28 21:04:00,1
2019-04-28 21:07:00,1
2019-04-28 21:11:00,1
2019-04-28 21:27:00,1
2019-04-28 21:45:00,1
2019-04-28 21:47:00,1
2019-04-28 23:02:00,1
2019-04-28 23:45:00,1
2019-04-28 23:55:00,1
2019-04-28 23:59:00,1
