37,select distinct parent from DBViewCols where viewname=&&&
2019-03-24 00:01:00,1
2019-03-24 00:30:00,2
2019-03-24 00:39:00,1
2019-03-24 02:35:00,1
2019-03-24 05:56:00,1
2019-03-24 07:06:00,1
2019-03-24 10:18:00,1
2019-03-24 10:41:00,1
2019-03-24 12:02:00,1
2019-03-24 12:44:00,1
2019-03-24 13:54:00,1
2019-03-24 14:50:00,1
2019-03-24 14:51:00,1
2019-03-24 15:10:00,1
2019-03-24 15:21:00,1
2019-03-24 15:22:00,2
2019-03-24 16:32:00,1
2019-03-24 16:37:00,1
2019-03-24 17:20:00,1
2019-03-24 17:25:00,1
2019-03-24 17:47:00,1
2019-03-24 18:00:00,1
2019-03-24 18:53:00,1
2019-03-24 19:11:00,1
2019-03-24 19:12:00,1
2019-03-24 20:12:00,1
2019-03-24 21:41:00,1
2019-03-24 21:46:00,1
2019-03-24 23:18:00,1
2019-03-24 23:25:00,1
2019-03-24 23:29:00,1
2019-03-24 23:30:00,1
2019-03-24 23:40:00,1
2019-03-24 23:41:00,1
2019-03-24 23:47:00,1
